name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Bistro 234,http://www.opentable.com/bistro-234?scpref=109&tab=2,4.4,"234 E. Main Street Turlock, CA  95381 ",73,Continental,$30 and under,Turlock,http://Bistro234.com,"",(209) 668-4234,4.4 / 5,"We always enjoy The Bistro, their specials and can hardly wait to go back.",07/18/2012
Bistro 33,http://www.opentable.com/bistro-33?scpref=109&tab=2,3.7,"226 F Street Davis, CA  95618 ",38,American,$30 and under,Davis,http://Bistro33.com,Davis@bistro33.com,(530) 756-4556,3.7 / 5,"Need to change the menu. We eat here often and getting tired of it...but that said, it is still a good place to eat. Staff is always nice.",07/01/2012
Black Angus Steakhouse - Bakersfield,http://www.opentable.com/black-angus-steakhouse-bakersfield?scpref=109&tab=2,4.0,"3601 Rosedale Hwy Bakersfield, CA  93308 ",28,Steakhouse,$30 and under,Bakersfield,http://www.blackangus.com,ba1087@blackangus.com,(661) 324-0814,4 / 5,"Always a pleasure dining at Black Angus-Bakersfield, CA.",07/11/2012
Black Angus Steakhouse - Citrus Heights,http://www.opentable.com/black-angus-steakhouse-citrus-heights?scpref=109&tab=2,4.3,"7925 Greenback Lane Citrus Heights, CA  95610 ",145,Steakhouse,$30 and under,Citrus Heights,http://www.blackangus.com,ba1018@blackangus.com,(916) 726-3300,4.3 / 5,One of the better experiences I have had eating out.,07/19/2012
Black Angus Steakhouse - Fresno,http://www.opentable.com/black-angus-steakhouse-fresno?scpref=109&tab=2,4.2,"1737 E. Shaw Avenue Fresno, CA  93710 ",68,Steakhouse,$30 and under,Fresno,http://www.blackangus.com,ba1030@blackangus.com,(559) 224-2205,4.2 / 5,Very small portions of food.,07/17/2012
Blackbird Kitchen and Bar,http://www.opentable.com/blackbird-kitchen-and-bar?scpref=109&tab=2,4.1,"1015 9th Street Sacramento, CA  95814 ",60,Seafood,$30 and under,Sacramento,http://www.blackbird-kitchen.com,info@blackbird-kitchen.com,(916) 498-9224,4.1 / 5,"Most unusual and excellent dining experience. Seafood chowder is outstanding, Sopped up every last drop with bread. Scallops very good. Pork belly with peaches and prawns very different and very good. Cheesecake was delicious and beautiful presentation. Our waiter was most informative about the wine, where to buy, cooking information, suggestions. Overall a wonderful experience, a little loud even dining early. Good stop before Cosmo cabaret.",07/14/2012
Blue Prynt,http://www.opentable.com/blue-prynt?scpref=109&tab=2,3.5,"815 11th Street Sacramento, CA  95814 ",31,American,$30 and under,Sacramento,http://www.bluepryntsacramento.com,cheflockard@bluepryntsacramento.com,(916) 492-2969,3.5 / 5,"The food was average. Nothing special. The restaurant was understaffed the night we had dinner, so service was slow. But the staff were really trying to pull it together and they did the best they could. They remained friendly and were working as fast as possible to service the customers (they had a big party in the back room, plus the diners in the front). The bartender was really great - tending bar, waiting tables, checking people out, etc. There is no ambiance in the restaurant. Very ""cold"" feeling. So, they need better food and more decorations, as the staff could really pull off a great restaurant if they had something great to serve.",07/11/2012
Boulevard Bistro,http://www.opentable.com/boulevard-bistro?scpref=109&tab=2,4.6,"8941 Elk Grove Boulevard Elk Grove, CA  95624 ",144,Californian,$30 and under,Elk Grove,http://blvdbistro.com,boulevardbistro@frontiernet.net,(916) 685-2220,4.6 / 5,"This is a fantastic restaurant. The food is great from the quality to the taste. The service is friendly and prices are reasonable for what's offered. We never feel rushed while dining. Although the location is not the greatest, once inside the food and beverages will transport you to a whole other place. This is a local favorite! We can wait to go back to try brunch, we hear it's amazing.",07/20/2012
The Broiler Steakhouse,http://www.opentable.com/the-broiler-steakhouse?scpref=109&tab=2,4.1,"1201 K Street Suite 100 Sacramento, CA  95814",138,Steakhouse,$30 and under,Sacramento,http://thebroilersteakhouse.com,larry.thebroiler@sbcglobal.net,(916) 444-3444,4.1 / 5,"Great porterhouse for two, and the filet is superb.",07/20/2012
Buca di Beppo - Roseville,http://www.opentable.com/buca-di-beppo-roseville?scpref=109&tab=2,4.0,"1212 Galleria Boulevard Roseville, CA  95678 ",51,Italian,$30 and under,Roseville,http://www.bucadibeppo.com,roseville@bucadibeppo.com,(916) 771-9463,4 / 5,Better than average food and service,07/13/2012
Buca di Beppo - Sacramento,http://www.opentable.com/buca-di-beppo-sacramento?scpref=109&tab=2,4.0,"1249 Howe Avenue Sacramento, CA  95825 ",79,Italian,$30 and under,Sacramento,http://www.bucadibeppo.com,sacramento@bucadibeppo.com,(916) 922-6673,4 / 5,"Met my brother and wife there... hadn't seen them in a year. Food was very good, I was surprised at the pricing (a good surprise). The attentiveness of the staff was amazing. We'll definetly be back.",07/15/2012
Buckhorn Steakhouse,http://www.opentable.com/buckhorn-steakhouse?scpref=109&tab=2,4.4,"2 Main St. Winters, CA  95694 ",237,Steakhouse,$30 and under,Winters,http://www.buckhornsteakhouse.com/,buckhorn@buckhornsteakhouse.com,(530) 795-4503,4.4 / 5,"Winters is a lovely little town, restaurant in an old bldg. with interesting decor. Menu prices very high for the quality of food served. A sirloin steak is a sirloin steak, tough and chewy, not worth $37.00. Served with a baked potato,veggies and a salad all about the same quality as Denny's. Nothing special. They didnot serve us the bread that came with the dinner and had to ask two people for butter for the potato. The service was about you would expect on a busy night but nice waiter and he did the best he could.",07/20/2012
Buonarroti Ristorante - Lincoln,http://www.opentable.com/buonarroti-ristorante-lincoln?scpref=109&tab=2,4.2,"460 G Street Lincoln, CA  95648 ",41,Italian,$30 and under,Lincoln,http://www.buonarrotis.com,kalcantaro@gmail.com,(916) 645-7951,4.2 / 5,"The food and wine we had were very good. Although they had just run out of the special, so that was a disappointment. The server we had was friendly, but not very attentive. We ended what was an excellent meal, waiting having to have the server found just to get our bill.",07/14/2012
C.R. Gibbs American Grille,http://www.opentable.com/cr-gibbs-american-grille?scpref=109&tab=2,4.2,"2300 Hilltop Drive Redding, CA  96002 ",11,American,$30 and under,Redding,http://www.crgibbs.com,www.denita@thehilltopinn.com,(530) 221-2335,4.2 / 5,What a wonderful find for lunch! Right off the freeway! Tri tip sandwich was great. French onion soup probably one of the best I've ever eaten. And the hostess and waitstaff were great. Thank you!,07/20/2012
Cafe 225,http://www.opentable.com/cafe-225?scpref=109&tab=2,4.0,"225 W. Main Street Visalia, CA  93291 ",13,Californian,$30 and under,Visalia,http://www.cafe225.com,cafe225@cafe225.com,(559) 733-2967,4 / 5,"Great food, great service. The server was prompt and polite. The food was great and the desert fabulous. I wouldn't change a thing.",07/07/2012
Cafe Mahjaic - Lotus Inn,http://www.opentable.com/cafe-mahjaic-lotus-inn?scpref=109&tab=2,4.8,"1006 Lotus Road Lotus, CA  95651 ",38,American,$30 and under,Placerville,http://www.cafemahjaic.com/,foodwithlove@cafemahjaic.com,(530) 622-9587,4.8 / 5,What a find! In the middle of nowhere...this is a must stop if you are in the area. Food was excellent as was the service. Ambience is like being out in the French countryside.,06/22/2012
Cafeteria 15L,http://www.opentable.com/cafeteria-15l?scpref=109&tab=2,4.2,"1116 15th St Sacramento, CA  95814 ",238,Comfort Food,$30 and under,Sacramento,http://www.Cafeteria15L.com,Reservations@Cafeteria15L.com,(916) 492-1960,4.2 / 5,Their trio of friends is excellent as is their chicken and waffles!,07/20/2012
Campagnia,http://www.opentable.com/campagnia?scpref=109&tab=2,4.3,"1185 East Champlain Fresno, CA  93720 ",45,Californian,$30 and under,Fresno,http://www.campagnia.net,campagnia@sbcglobal.net,(559) 433-3300,4.3 / 5,During the brunch on the patio I felt the music was too loud--I feel it would have been better if it were turned down a bit allowing for conversation at the table (and as I looked around most table groups were attempting to have discussions.) Thanks--the food and was great and the service very good!,07/15/2012
Capitol Garage,http://www.opentable.com/capitol-garage?scpref=109&tab=2,3.9,"1500 K Street Sacramento, CA  95814 ",102,Fusion / Eclectic,$30 and under,Sacramento,http://capitolgarage.com,capitolgarage@sbcglobal.net,(916) 444-3633,4 / 5,"Super delicious, less busy earlier in theWeekend day",07/15/2012
Carpe Vino (21+ Establishment),http://www.opentable.com/carpe-vino-21-and-establishment?scpref=109&tab=2,4.7,"1568 Lincoln Way Auburn, CA  95603 ",89,Contemporary American,$30 and under,Auburn,http://www.carpevinoauburn.com,info@carpevinoauburn.com,(530) 823-0320,4.7 / 5,The food was amazing as usual. Heirloom tomato salad was like no other. We had a large party and shared many different dishes. All of which were unique and scrumptious .,07/20/2012
Cellar Door,http://www.opentable.com/cellar-door?scpref=109&tab=2,3.1,"18767 Main Street Groveland, CA  95321 ",13,Californian,$30 and under,Modesto,http://www.groveland.com/dining.htm,guestservices@groveland.com,(209) 962-4000,3.1 / 5,"While this is ""fine dining"" in a small town with limited options, it is not the best place in the area. The service was slow, and the food was good but not at a good value considering the portion size and cost. This is a place you go to if you do not care about the cost and you want a good glass of wine with your meal. There is an extensive wine list.",06/23/2012
The Chef's Table (Rocklin),http://www.opentable.com/the-chefs-table-rocklin?scpref=109&tab=2,4.3,"6843 Lonetree Blvd #103 Rocklin, CA  95765 ",94,Contemporary American,$30 and under,Rocklin,http://www.chefdavidstable.com,info@chefdavidstable.com,(916) 771-5656,4.3 / 5,The food was fantastic and the service was amazing!,07/20/2012
Chops,http://www.opentable.com/chops-sacramento?scpref=109&tab=2,4.0,"1117 11th Street Sacramento, CA  95814 ",58,Steak,$31 to $50,Sacramento,http://www.chopssacramento.com,"",(916) 447-8900,4.1 / 5,I got the dinner for two porterhouse steak. It was a really good value and prepared very well. The food was generally good. The potatoes were nothing really special but they werent bad. The crab cakes seemed heavy on the mayo but were fried nicely. I was a little dissapointed with the wine list. It was quite limited.,07/13/2012
Christian Michael's Ristorante,http://www.opentable.com/christian-michaels-ristorante?scpref=109&tab=2,4.4,"192 E. Third Street Chico, CA  95928 ",45,Mediterranean,$30 and under,Chico,http://chicochristianmichaels.com,cmrestaurants@sbcglobal.net,(530) 894-4005,4.4 / 5,My husband and I had such a wonderful dining experience. Never had been here before but we will be back often! The foods was amazing and our server was so nice and accommodating. Thoroughly enjoyed our meal. :),07/06/2012
Cordova Restaurant & Casino,http://www.opentable.com/cordova-restaurant-and-casino?scpref=109&tab=2,3.5,"2801 Prospect Park Drive Rancho Cordova, CA  95670 ",2,Comfort Food,$30 and under,Rancho Cordova,http://www.cordovacasino.com,restaurant@cordovacasino.com,(916) 293-7480,3.5 / 5,There have been a few changes since we were here last. In the dinning room one can't get happy hour prices on wine which I thought was not a nice way to treat dinner guests. There were so other specials that were only available at the bar. It gives less of an incentive to meet here now with a group. We still like the all day breakfast and lunch menu options although you can't beat the filet mignon for taste and value. But no more $10 glasses of wine for us!,05/03/2012
Crush - Chico,http://www.opentable.com/crush-chico?scpref=109&tab=2,4.3,"201 Broadway Chico, CA  95926 ",55,Italian,$30 and under,Chico,http://www.chicocrush.com/,chicocrush@gmail.com,(530) 342-7000,4.3 / 5,Wait staff was outstanding...... rate them 10 of 10,07/18/2012
Crush 29,http://www.opentable.com/crush-29?scpref=109&tab=2,3.9,"1480 Eureka Road Roseville, CA  95661 ",164,Californian,$30 and under,Roseville,http://crush29.com,roseville@crush29.com,(916) 773-2929,3.9 / 5,I had not been to Crush 29 in a couple of years. I received a gift certificate and was not looking forward to going to Crush because I had found it too noisy in the past and the food & service so-so. I have to say I was pleasantly surprised and plan on returning. I usually go across the street but now I have two places to go for food spirits. The service was excellent and the food was spot on. They were accomodating with my special requests for my food selection.,07/20/2012
Daily Grill - Fresno,http://www.opentable.com/daily-grill-fresno?scpref=109&tab=2,4.1,"7855  N. Palm Ave. Fresno, CA  93711 ",30,Steak,$30 and under,Fresno,http://www.dailygrill.com,fresnodg@grillconcepts.com,(559) 435-5550,4.1 / 5,Great server named Moses! Food was delicious with a great atmosphere. Overall great customer service with fine dining!,07/08/2012
Dawson's - Hyatt Regency Sacramento,http://www.opentable.com/dawsons-hyatt-regency-sacramento?scpref=109&tab=2,4.6,"1209 L Street Sacramento, CA  95814 ",42,Steakhouse,$31 to $50,Sacramento,http://sacramento.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp,"",(916) 443-1234,4.6 / 5,This is definitely an intimate place for any special occasion.,07/13/2012
de Vere's Irish Pub - Davis,http://www.opentable.com/de-veres-irish-pub-davis?scpref=109&tab=2,4.4,"217 E Street Davis, CA  95616 ",10,Gastro Pub,$30 and under,Davis,http://www.deverespub.com,davis@deverespub.com,(530) 204-5533,4.4 / 5,The atmosphere is to die for and the food is hearty and comforting. Staff is outstanding. Friendly and professional,06/23/2012
de Vere's Irish Pub - Sacramento,http://www.opentable.com/de-veres-irish-pub-sacramento?scpref=109&tab=2,4.0,"1521 L St Sacramento, CA  95814 ",2,Gastro Pub,$30 and under,Sacramento,http://www.deverespub.com,info@deverespub.com,(916) 231-9947,4 / 5,"This was a fun and convenient pre-show destination before an evening at the Sacramento Community Center. Larger inside than it looks. The interesting layout creates an intimate ""small pub"" feel in a space large enough to accommodate after work or pre-show crowds.",06/07/2012
Delta King - Pilothouse Restaurant,http://www.opentable.com/delta-king-pilothouse-restaurant?scpref=109&tab=2,4.1,"1000 Front Street Sacramento, CA  95814 ",106,Californian,$30 and under,Sacramento,http://www.deltaking.com,"",(916) 441-4440,4.1 / 5,"Made a 7:30 reservation for a Friday evening. Requested a ""river view table for quiet conversation"". We were seated upon arrival, overlooking the Sacramento River. See-through shading made it possible to avoid being blinded by the setting sun, while enjoying the view. Staff lifted the shades as soon as the sun dipped below window level. Very enjoyable evening at a reasonable cost. Staff was attentive and helpful, without being intrusive.",06/22/2012
Dewz,http://www.opentable.com/dewz?scpref=109&tab=2,4.7,"1505 J street Modesto, CA  95354 ",129,Californian,$31 to $50,Modesto,http://www.dothedewz.com/,"",(209) 549-1101,4.7 / 5,"This is an up-scale but family-run restaurant that's tucked into a quiet spot on a busy street. Nice atmosphere and soothing music. We went for a birthday lunch but it's obviously a spot for a business lunch-meeting. However, the family staff were friendly and welcoming to us older folk -- even made a helpful suggestion for our next visit.",07/17/2012
Ella Dining Room and Bar,http://www.opentable.com/ella-dining-room-and-bar?scpref=109&tab=2,4.4,"1131 K Street Sacramento, CA  95814 ",313,Contemporary American,$31 to $50,Sacramento,http://www.elladiningroomandbar.com,info@elladiningroomandbar.com,(916) 443-3772,4.4 / 5,everything was good but the restaurant was freezing.,07/20/2012
Enotria Restaurant,http://www.opentable.com/enotria-restaurant?scpref=109&tab=2,4.4,"1431 Del Paso Blvd. Sacramento, CA  95815 ",74,Contemporary American,$31 to $50,Sacramento,http://www.enotria.com/,michael@enotria.com,(916) 922-6792,4.4 / 5,We went for a birthday party on Friday evening and we had SUCH a romantic and special time. Our server was the best BEST BEST. I can't wait to go back. Everything was wonderful!!!,07/14/2012
Esquire Grill,http://www.opentable.com/esquire-grill?scpref=109&tab=2,4.0,"1213 K St. Sacramento, CA  95814 ",159,American,$30 and under,Sacramento,http://www.esquiregrill.com,esq@paragarys.com,(916) 448-8900,4 / 5,"Even though the restaurant only had a few tables occupied, it took 30 minutes for us to get our food.",07/18/2012
Firebird Russian Restaurant,http://www.opentable.com/firebird-russian-restaurant?scpref=109&tab=2,4.0,"4715 Manzanita Avenue Carmichael, CA  95608 ",4,Russian,$30 and under,Carmichael,http://www.firebirdrussianrestaurant.com/,contact@firebirdrussianrestaurant.com,(916) 485-7747,4 / 5,"How do you try to capture the experience when a waiter gets three dishes wrong in one meal for two people on a slow night? My ""tender lamb"", the most expensive dish on the menu, ended up being 3 skewers of tough, gyro-like re-formed meat that smelled like dog food. Our side order of healthy steamed spinach ended up as a fatty spinach crepe. My wife's beet salad ""hold all horseradish"" (which she said twice) ended up as a pre-formed cake of sorts of horseradish and a few beets. A truly odd, mystifying dining experience that we laugh at...",06/08/2012
The Firehouse Restaurant,http://www.opentable.com/the-firehouse-restaurant?scpref=109&tab=2,4.5,"1112 Second St Sacramento, CA  95814 ",241,Californian,$31 to $50,Sacramento,http://www.firehouseoldsac.com,info@firehouseoldsac.com,(916) 442-4772,4.5 / 5,It was a good dining experience for my wife and I on our anniversary.,06/22/2012
Five Restaurant,http://www.opentable.com/five-restaurant?scpref=109&tab=2,4.5,"1110 E. Champlain Ave, Suite 101 Fresno, CA  93720 ",26,Italian,$30 and under,Fresno,http://www.fiverestaurantfresno.com,restaurantfive@gmail.com,(559) 434-5553,4.5 / 5,"We were there on Sunday at 5:30 pm.I had read some poor reviews elsewhere,but decided to take a chance.Our waiter seemed a bit inexperienced.We were not offered a prix fixe option that I overheard later given to another table.I had lobster ravioi and my husband had the salmon.Both meals were excellent.We've been living in Fresno for about a year and finding really fine food has been hit and miss.Hopefully,the quality of food we had on Sunday will be the usual and not just a fluke.",07/15/2012
Fleming's Prime Steakhouse & Wine Bar - Fresno,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-fresno?scpref=109&tab=2,4.5,"639 E Shaw Avenue Fresno, CA  93710 ",34,Steak,$31 to $50,Fresno,http://www.flemingssteakhouse.com/Fresno,fresno@flemingssteakhouse.com,(559) 222-5823,4.5 / 5,"The service was outstanding! Probably the BEST service I have ever had. The food was really good, but SO high priced! For me, that put a downer on the whole experience, even though we went there because I had gift cards that I'd received for my birthday. I personally would rather go to somewhere less expensive. I guess I'm not a real ""foodie"" and just can't see spending that much money on a dinner. And to top it off, the noise level was UNREAL! We couldn't hear each other talk. As we were leaving, we walked through the bar area. It was so much quieter in the bar on a Saturday evening than in the restaurant!",07/21/2012
Formaggio Taverna & Patio - Sacramento Marriott Rancho Cordova,http://www.opentable.com/formaggio-taverna-and-patio-sacramento-marriott-rancho-cordova?scpref=109&tab=2,3.5,"11211 Point East Drive Rancho Cordova, CA  95742 ",8,Italian,$30 and under,Rancho Cordova,http://www.formaggiorestaurant.com,adam.miller@marriottranchocordova.com,(916) 267-6755,3.5 / 5,We sat outside which was a mistake. The adjacent freeway noise was overwhelming. The wait staff was uniformed and abrupt. The food was mediocre at best. I recently built a wood fired pizza oven in my backyard. I don't yet know what I am doing but my pizzas are much better than the one I had at the Fromaggio. They must be used to serving captives at the hotel. They certainly won't attract non-guests. The only good thing I have to say is that the wine list was affordable.,07/13/2012
Frank Fat's,http://www.opentable.com/frank-fats?scpref=109&tab=2,4.3,"806 L Street Sacramento, CA  95814 ",65,Chinese,$31 to $50,Sacramento,http://fatsrestaurants.com/Frank.html,frankfats@fatsrestaurants.com,(916) 442-7092,4.3 / 5,"We really enjoyed our first experience at Frank Fat's. The food was very good, nice atmosphere and excellent service. We will definitely return and have alreay told others of our experience at Fat's.",07/19/2012
Galletto Ristorante,http://www.opentable.com/galletto-ristorante?scpref=109&tab=2,4.3,"1101 J St. Modesto, CA  95354 ",72,Italian,$31 to $50,Modesto,http://www.galletto.biz,"",(209) 523-4500,4.2 / 5,"Excellent food as always. Doting servers :) live & loud band for private banquet was a surprise, but enjoyed it.",07/20/2012
Girasole Pizza,http://www.opentable.com/girasole-pizza?scpref=109&tab=2,3.7,"2700 E. Bidwell Street Suite 500 Folsom, CA  95630",3,Pizzeria,$30 and under,Folsom,http://girasole-pizza.com,"",(916) 984-7179,3.7 / 5,"It took us 2 hours and 10 minutes to order and eat one pizza. The business seems like they opened too early with little to no training. The pizza was ok but nothing special. We drive to eat pizza all over northern california and between pizza quality, service and length of time for the pizza to be made, they are going to have a challenge.",06/05/2012
Grange,http://www.opentable.com/grange-sacramento?scpref=109&tab=2,4.3,"926 J Street Sacramento, CA  95814 ",230,Californian,$30 and under,Sacramento,http://www.grangesacramento.com,grange@jdvhotels.com,(916) 492-4400,4.3 / 5,"It just keeps delivering week and week. I think I have been there 4 Fridays this summer espcially with their promotion of 50% off wines by the bottle.The locally grown produce is magically transformed to delight the most discerning diner and the entrees present a solid selection of meats, fish , poultry.And I really appreciate them allowing one to order from the bar bistro menu for those times when an entree is too much.I sat there watching the ""mixed"" milieu outside and thought this place reminds me of being in NYC.",07/20/2012
Hawks,http://www.opentable.com/hawks?scpref=109&tab=2,4.6,"5530 Douglas Blvd Suite #110 Granite Bay, CA  95746",254,Californian,$31 to $50,Granite Bay,http://www.hawksrestaurant.com,info@hawksrestaurant.com,(916) 791-6200,4.6 / 5,1st Time visit. Food was excellent with good recommendations from our waiter. We'll be back.,07/20/2012
Henry's - Red Hawk Casino,http://www.opentable.com/henrys-red-hawk-casino?scpref=109&tab=2,4.5,"1 Red Hawk Parkway Placerville, CA  95667 ",42,Steakhouse,$31 to $50,Placerville,http://redhawkcasino.com,jdiver@redhawkcasino.com,(888) 473-4295,4.5 / 5,Very good service. The host and our waiter was very attentive and accommodating.Started with dozen of oysters and lobster bisque-Excellent!Main course was the Thai seared halibut-Amazing!!!!My husband main course was t-bone steak-Excellent!,07/08/2012
High Steaks - Thunder Valley Casino Resort,http://www.opentable.com/high-steaks-thunder-valley-casino-resort?scpref=109&tab=2,4.3,"1200 Athens Avenue Lincoln, CA  95648 ",111,Steakhouse,$31 to $50,Lincoln,http://www.thundervalleyresort.com/Dining/High-Steaks,highsteaks@thundervalleyresort.com,(916) 408-8327,4.3 / 5,"Had a 6:30p reservation before a 8p show at the casino resort. We weren't seated until 7:15p and then the waiter didn't come until 7:30p. When we checked in, we let them know we had concert tickets. They seemed unconcerned. We were not able to eat. Would not recommend dining here before a show -- eat somwhere not at the casino resort!",07/14/2012
Il Fornaio - Roseville,http://www.opentable.com/il-fornaio-roseville?scpref=109&tab=2,4.2,"1179 Galleria Boulevard Roseville, CA  95678 ",176,Italian,$30 and under,Roseville,http://www.ilfornaio.com,Roseville@ilfo.com,(916) 788-1200,4.2 / 5,"This is my 2nd visit to Roseville. The service was not great. I had to wait a while before someone came to my table. The waitress was helpful in that the wine she suggested was great for me but it took forever to get it. When my guest arrived, we ordered a bottle. She brought an opened one and said that I would get more if I took that one! My guest loved her cannaloni but my scallopine was tough, overcooked & cold. It took a while to get her attention to change it and they just cooked it more! She got the manager who really made an effort to satisfy me by asking for another chance to cook a new one. It was much better & he did take it off my check. It was 1+ hrs to eat. Ordered dessert sampler, good except apple crepe-dry and pasty.",07/20/2012
