Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Buca di Beppo - Maitland,orlando-florida,10,118,4.4,http://www.opentable.com/buca-di-beppo-maitland?scpref=110,(407) 622-7663,maitland@bucadibeppo.com
Bull & Bear Steakhouse,orlando-florida,10,106,4.7,http://www.opentable.com/bull-and-bear-steakhouse?scpref=110,(407) 597-5413,""
Cafe D'Antonio - Celebration,orlando-florida,10,101,4.1,http://www.opentable.com/cafe-dantonio-celebration?scpref=110,(407) 566-2233,cda@antoniosonline.com
Café de France,orlando-florida,1,12,4.5,http://www.opentable.com/cafe-de-france?scpref=110,(407) 647-1869,lecafedefrance@msn.com
Café Trastevere,orlando-florida,2,11,3.8,http://www.opentable.com/cafe-trastevere?scpref=110,(407) 839-0235,info@cafetrastevere.com
Cafe Tu Tu Tango - Orlando,orlando-florida,10,147,4.4,http://www.opentable.com/cafe-tu-tu-tango-orlando?scpref=110,(407) 248-2222,orlando@cafetututango.com
Cantina Laredo - Orlando,orlando-florida,5,36,4.1,http://www.opentable.com/cantina-laredo-orlando?scpref=110,(407) 345-0186,Orlando@cantinalaredo.com
Capital Grille - Orlando,orlando-florida,10,334,4.5,http://www.opentable.com/capital-grille-orlando?scpref=110,(407) 370-4392,Orlando@tcgdine.com
Capriccio Grill - Peabody Hotel Orlando,orlando-florida,9,37,3.9,http://www.opentable.com/capriccio-grill-peabody-hotel-orlando?scpref=110,(407) 345-4570,april.vrugtman@peabodyorlando.com
Cariera's by Castelli,orlando-florida,0,43,3.7,http://www.opentable.com/carieras-by-castelli?scpref=110,(407) 351-1187,richard@carierasbycastelli.com
Cask and Larder,orlando-florida,10,307,4.3,http://www.opentable.com/cask-and-larder?scpref=110,(321) 280-4200,info@caskandlarder.com
The Cellar Restaurant,orlando-florida,9,53,4.8,http://www.opentable.com/the-cellar-restaurant?scpref=110,(386) 258-0011,info@thecellarrestaurant.com
Chalet Suzanne Restaurant & Inn,orlando-florida,6,34,4.2,http://www.opentable.com/chalet-suzanne-restaurant-and-inn?scpref=110,(863) 676-6011,reservations@chaletsuzanne.com
Chart House Restaurant - Daytona Beach,orlando-florida,10,128,4.4,http://www.opentable.com/chart-house-restaurant-daytona-beach?scpref=110,(386) 255-9022,chdb@ldry.com
Chart House Restaurant - Melbourne,orlando-florida,10,183,4.4,http://www.opentable.com/chart-house-restaurant-melbourne?scpref=110,(321) 729-6558,chmb@ldry.com
Chef's Table at the Edgewater,orlando-florida,7,108,4.7,http://www.opentable.com/chefs-table-at-the-edgewater?scpref=110,(407) 230-4837,chefstablerestaurant@gmail.com
Chez Vincent & Hannibal's on the Square,orlando-florida,5,87,4.0,http://www.opentable.com/chez-vincent-and-hannibals-on-the-square?scpref=110,(407) 599-2929,mail@chezvincent.com
Christini's Ristorante Italiano,orlando-florida,10,65,4.6,http://www.opentable.com/christinis-ristorante-italiano?scpref=110,(407) 345-8770,chrisc9067@aol.com
Christner's Del Frisco's,orlando-florida,10,122,4.4,http://www.opentable.com/christners-del-friscos?scpref=110,(407) 645-4443,delfriscos@cfl.rr.com
churrascaria dining at Latin Quarter.,orlando-florida,4,19,3.6,http://www.opentable.com/churrascaria-dining-at-latin-quarter?scpref=110,(407) 224-3663,jc.ortiz@universalorlando.com
"Citron, An American Brasserie",orlando-florida,3,21,3.4,http://www.opentable.com/citron-an-american-brasserie?scpref=110,(407) 393-4621,""
Citrus Grillhouse,orlando-florida,9,49,4.2,http://www.opentable.com/citrus-grillhouse?scpref=110,(772) 234-4114,info@citrusgrillhouse.com
Citrus Restaurant,orlando-florida,5,86,4.4,http://www.opentable.com/citrus?scpref=110,(407) 373-0622,""
Cobalt Restaurant and Lounge - Vero Beach Hotel and Spa,orlando-florida,10,62,4.4,http://www.opentable.com/cobalt-restaurant-and-lounge-vero-beach-hotel-and-spa?scpref=110,(772) 469-1060,""
Colorado's Prime Steak,orlando-florida,3,16,4.1,http://www.opentable.com/colorados-prime-steak?scpref=110,(407) 324-1741,colorado@cfl.rr.com
Columbia Restaurant - Celebration,orlando-florida,10,244,4.3,http://www.opentable.com/columbia-restaurant-celebration?scpref=110,(407) 566-1505,colcele@columbiarestaurant.com
Confisco Grille at Universal's Islands of Adventure,orlando-florida,8,23,4.2,http://www.opentable.com/confisco-grille-at-universals-islands-of-adventure?scpref=110,(407) 224-4012,confiscos@universalorlando.com
Copper Canyon Grill - Orlando,orlando-florida,3,49,4.2,http://www.opentable.com/copper-canyon-grill-orlando?scpref=110,(407) 363-3933,GROUPSALES@CCGRILL.COM
CRAVE - Orlando,orlando-florida,10,95,3.7,http://www.opentable.com/crave-orlando?scpref=110,(407) 345-8788,""
Crossroads at House Of Blues - Orlando,orlando-florida,10,93,3.8,http://www.opentable.com/crossroads-at-house-of-blues-orlando?scpref=110,(407) 934-2583,""
Cuba Libre Restaurant & Rum Bar - Orlando,orlando-florida,4,82,4.1,http://www.opentable.com/cuba-libre-restaurant-and-rum-bar-orlando?scpref=110,(407) 226-1600,info@cubalibrerestaurant.com
Cuvee Wine & Bistro,orlando-florida,10,34,4.6,http://www.opentable.com/cuvee-wine-and-bistro?scpref=110,(352) 351-1816,reservations@cuveewineandbistro.com
David's Club - Omni Orlando Resort at ChampionsGate,orlando-florida,6,16,3.9,http://www.opentable.com/davids-club-omni-orlando-resort-at-championsgate?scpref=110,(407) 390-6664 x6565,mleclair@omnihotels.com
Davids Steak & Seafood,orlando-florida,3,14,4.3,http://www.opentable.com/davids-steak-and-seafood?scpref=110,(321) 392-2029,""
deep blu Seafood Grille at Wyndham Orlando Resort Bonnet Creek,orlando-florida,9,84,4.2,http://www.opentable.com/deep-blu-seafood-grille-at-wyndham-orlando-resort-bonnet-creek?scpref=110,(407) 390-2420,resplen@wyndham.com
Dexters of Thornton Park,orlando-florida,0,45,4.2,http://www.opentable.com/dexters-of-thornton-park?scpref=110,(407) 648-2777,dexterstp@dexwine.com
Djon's Steak & Lobster House,orlando-florida,6,26,4.6,http://www.opentable.com/djons-steak-and-lobster-house?scpref=110,(321) 722-2737,david@citytropics.com
Dragonfly - Robata Grill & Sushi,orlando-florida,8,96,4.4,http://www.opentable.com/dragonfly-robata-grill-and-sushi?scpref=110,(407) 370-3359,""
Dragonfly Sushi & Sake Co.,orlando-florida,1,15,4.2,http://www.opentable.com/dragonfly-sushi-and-sake-co?scpref=110,(352) 371-3359,Connect@Dragonflysushi.com
El Patron Mexican Restaurant & Cantina,orlando-florida,1,12,3.5,http://www.opentable.com/el-patron-mexican-restaurant-and-cantina?scpref=110,(407) 238-5300,ABRAHAM1106@GMAIL.COM
Eleven at Reunion Resort,orlando-florida,3,26,4.5,http://www.opentable.com/eleven-at-reunion-resort?scpref=110,(407) 662-1170,""
Emeril's Restaurant Orlando,orlando-florida,10,364,4.2,http://www.opentable.com/emerils-restaurant-orlando?scpref=110,(407) 224-2424,""
Emeril's Tchoup Chop,orlando-florida,10,222,4.1,http://www.opentable.com/emerils-tchoup-chop?scpref=110,(407) 503-2467,""
Finnegan's at Universal Studios Florida,orlando-florida,6,49,4.0,http://www.opentable.com/finnegans-at-universal-studios-florida?scpref=110,(407) 224-3663,Finnegans@universalorlando.com
Fiorella's at Westin Orlando,orlando-florida,2,15,4.0,http://www.opentable.com/fiorellas-at-westin-orlando?scpref=110,(407) 233-2950,fiorellas@westinimagineorlando.com
Fleming's Prime Steakhouse & Wine Bar - Orlando,orlando-florida,8,104,4.5,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-orlando?scpref=110,(407) 352-5706,sandlake@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - Winter Park,orlando-florida,4,71,4.5,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-winter-park?scpref=110,(407) 699-9463,winterpark@flemingssteakhouse.com
Francesco's Ristorante & Pizzeria,orlando-florida,10,89,4.4,http://www.opentable.com/francescos-ristorante-and-pizzeria?scpref=110,(407) 960-5533,""
Funky Monkey Wine Company,orlando-florida,4,66,4.2,http://www.opentable.com/funky-monkey-wine?scpref=110,(407) 427-1447,reservations@funkymonkeywine.com
Funky Monkey Wine Company @ The Pointe,orlando-florida,5,65,3.8,http://www.opentable.com/funky-monkey-wine-company-at-the-pointe?scpref=110,(407) 418-9463,reservations@funkymonkeywine.com
Greek Flame Taverna,orlando-florida,6,56,4.5,http://www.opentable.com/greek-flame-taverna?scpref=110,(407) 370-4624,food@greekflametaverna.com
Hemingway's,orlando-florida,9,137,4.4,http://www.opentable.com/hemingways?scpref=110,(407) 239-1234,lindsay.taylor@hyatt.com
Hot Olives,orlando-florida,5,44,4.2,http://www.opentable.com/hot-olives?scpref=110,(407) 629-1030,info@hotolives.com
HUE Restaurant,orlando-florida,5,37,4.0,http://www.opentable.com/hue-restaurant?scpref=110,(407) 849-1800,heidis@huerestaurant.com
Imperium Food & Wine,orlando-florida,0,13,4.0,http://www.opentable.com/imperium-food-and-wine?scpref=110,(407) 566-9054,info@imperiumfoodandwine.com
Ipanema Brazilian Steakhouse,orlando-florida,10,77,4.6,http://www.opentable.com/ipanema-brazilian-steakhouse?scpref=110,(352) 622-1741,ipanemaocala@gmail.com
Islands Dining Room at Loews Royal Pacific Resort,orlando-florida,4,15,4.4,http://www.opentable.com/islands-dining-room-at-loews-royal-pacific-resort?scpref=110,(407) 503-3463,royalpacificconcierge@loewshotels.com
Jack's Steak House,orlando-florida,5,45,4.1,http://www.opentable.com/jacks-steak-house?scpref=110,(407) 896-2688,jackssteakhouse@gmail.com
K restaurant,orlando-florida,10,112,4.6,http://www.opentable.com/k-restaurant?scpref=110,(407) 872-2332,Justin@kwinebar.com
The Kitchen at Hard Rock Hotel,orlando-florida,9,60,3.9,http://www.opentable.com/the-kitchen-at-hard-rock-hotel?scpref=110,(407) 503-3463,hrhconcierge@loewshotels.com
KRES CHOPHOUSE,orlando-florida,10,68,4.6,http://www.opentable.com/kres-chophouse?scpref=110,(407) 447-7950,info@kresrestaurant.com
La Luce,orlando-florida,10,108,4.3,http://www.opentable.com/la-luce?scpref=110,(407) 597-3600,""
Latin Quarter at Universal CityWalk,orlando-florida,7,85,4.0,http://www.opentable.com/latin-quarter-at-universal-citywalk?scpref=110,(407) 224-3663,LatinQuarter@universalorlando.com
Lombard's Seafood Grill at Universal Studios Florida,orlando-florida,4,24,3.8,http://www.opentable.com/lombards-seafood-grill-at-universal-studios-florida?scpref=110,(407) 224-3663,lombards@universalorlando.com
Luigino's At Heathrow,orlando-florida,1,20,4.1,http://www.opentable.com/luiginos-at-heathrow?scpref=110,(407) 333-2847,""
Luma on Park,orlando-florida,10,223,4.5,http://www.opentable.com/luma-on-park?scpref=110,(407) 599-4111,events@lumaonpark.com
Maggiano's - Orlando,orlando-florida,10,295,4.5,http://www.opentable.com/maggianos-orlando?scpref=110,(407) 241-8650,pointeorlando.reservations@maggianos.com
Mama Della's Ristorante at Loews Portofino Bay Hotel,orlando-florida,8,60,4.4,http://www.opentable.com/mama-dellas-ristorante-at-loews-portofino-bay-hotel?scpref=110,(407) 503-3463,portofinoconcierge@loewshotels.com
The Mango Tree Restaurant,orlando-florida,7,57,4.4,http://www.opentable.com/the-mango-tree-restaurant?scpref=110,(321) 799-2600,ChefFiladi@MangoTree-Restaurant.com
Margaritaville at Univeral Orlando Citywalk,orlando-florida,9,61,4.1,http://www.opentable.com/margaritaville-at-univeral-orlando-citywalk?scpref=110,(407) 224-2155,margaritavilleoffice@universalorlando.com
Mark's Prime Steak House - Ocala,orlando-florida,10,62,4.4,http://www.opentable.com/marks-prime-steak-house-ocala?scpref=110,(352) 402-0097,cindi.tremblay@marksprimesteakhouse.com
Mark's Prime Steakhouse - Gainesville,orlando-florida,9,75,4.4,http://www.opentable.com/marks-prime-steakhouse-gainesville?scpref=110,(352) 336-0077,reservation.gainesville@marksprimesteakhouse.com
Maxine's on Shine,orlando-florida,9,72,4.3,http://www.opentable.com/maxines-on-shine?scpref=110,(407) 674-6841,eat@maxinesonshine.com
The Melting Pot - Orlando,orlando-florida,4,107,4.5,http://www.opentable.com/the-melting-pot-orlando?scpref=110,(407) 903-1100,orlandomeltingpot@gmail.com
mi Tomatina,orlando-florida,10,79,4.3,http://www.opentable.com/mi-tomatina?scpref=110,(321) 972-4881,info@mitomatina.com
Mildreds Big City Food,orlando-florida,2,26,4.5,http://www.opentable.com/mildreds-big-city-food?scpref=110,(352) 371-1711,mildredsbigcity@aol.com
Ming Court,orlando-florida,6,65,4.1,http://www.opentable.com/ming-court-orlando?scpref=110,(407) 351-9988,reservations@ming-court.com
Mitchell's Fish Market - Winter Park,orlando-florida,10,181,4.3,http://www.opentable.com/mitchells-fish-market-winter-park?scpref=110,(407) 339-3474,mfmwinterpark@mitchellsfishmarket.com
Morton's The Steakhouse - Orlando,orlando-florida,9,114,3.9,http://www.opentable.com/mortons-the-steakhouse-orlando?scpref=110,(407) 248-3485,gm.mor@mortons.com
Mythos at Universal's Islands of Adventure,orlando-florida,10,207,4.1,http://www.opentable.com/mythos-at-universals-islands-of-adventure?scpref=110,(407) 224-4012,mythos@universalorlando.com
Napa Restaurant - Peabody Hotel Orlando,orlando-florida,4,74,4.4,http://www.opentable.com/napa-restaurant-peabody-hotel-orlando?scpref=110,(407) 345-4570,paul.hadley@peabodyorlando.com
NASCAR Sports Grille,orlando-florida,2,19,4.2,http://www.opentable.com/nascar-sports-grille?scpref=110,(407) 224-7223,acole@nascarsportsgrille.com
NBA City,orlando-florida,2,28,3.5,http://www.opentable.com/nba-city-orlando?scpref=110,(407) 363-5919,Gferreira@nbacitycorp.com
Nelore of Winter Park,orlando-florida,8,111,4.1,http://www.opentable.com/nelore?scpref=110,(407) 645-1112,""
Nick's Grill at Marriott Grande Vista,orlando-florida,4,13,4.2,http://www.opentable.com/nicks-grill-at-marriott-grande-vista?scpref=110,(407) 238-6365,jeanclaude.texier@vacationclub.com
Nick's Italian Kitchen,orlando-florida,5,60,4.1,http://www.opentable.com/nicks-italian-kitchen?scpref=110,(407) 781-0724,info@funkymonkeywine.com
Nine18 at The Villas of Grand Cypress,orlando-florida,3,50,4.1,http://www.opentable.com/nine18-at-the-villas-of-grand-cypress?scpref=110,(407) 239-1999,dining@villasgrandcypress.com
Norman's at the Ritz-Carlton Orlando,orlando-florida,9,118,4.7,http://www.opentable.com/normans-at-the-ritz-carlton-orlando?scpref=110,(407) 393-4333,normans@normans.com
Ocean Prime - Orlando,orlando-florida,10,164,4.5,http://www.opentable.com/ocean-prime-orlando?scpref=110,(407) 781-4880,oporlando@cameronmitchell.com
Oceanaire Seafood Room - Orlando,orlando-florida,10,201,4.3,http://www.opentable.com/oceanaire-seafood-room-orlando?scpref=110,(407) 363-4801,oaor@ldry.com
Palm Restaurant - Orlando,orlando-florida,10,214,4.4,http://www.opentable.com/palm-restaurant-orlando?scpref=110,(407) 503-7256,mmartin@thepalm.com
Paradiso 37,orlando-florida,5,51,3.8,http://www.opentable.com/paradiso-37?scpref=110,(407) 934-3700,Badre@paradiso37.com
Park Plaza Gardens,orlando-florida,5,79,4.3,http://www.opentable.com/park-plaza-gardens?scpref=110,(407) 645-2475,""
Pastamore at Universal CityWalk,orlando-florida,10,68,3.6,http://www.opentable.com/pastamore-at-universal-citywalk?scpref=110,(407) 224-3663,pastamore@universalorlando.com
Pat O'Briens at Universal Citywalk,orlando-florida,2,30,3.5,http://www.opentable.com/pat-obriens-at-universal-citywalk?scpref=110,(407) 224-3663,patobriens@universalorlando.com
Prato - Winter Park,orlando-florida,10,187,4.5,http://www.opentable.com/prato-winter-park?scpref=110,(407) 262-0050,events@lumaonpark.com
Prickly Pear - Orlando,orlando-florida,10,91,3.4,http://www.opentable.com/prickly-pear-orlando?scpref=110,(407) 781-2539,info@funkymonkeywine.com
Primo,orlando-florida,9,83,4.3,http://www.opentable.com/primo?scpref=110,(407) 393-4444,""
Raga Restaurant Lounge & Bar,orlando-florida,7,32,4.3,http://www.opentable.com/raga-restaurant-lounge-and-bar?scpref=110,(407) 985-2900,gm@ragarestaurant.com
Raglan Road Irish Pub,orlando-florida,10,213,4.5,http://www.opentable.com/raglan-road-irish-pub-lake-buena-vista?scpref=110,(407) 938-0300,lorraine@raglanroadirishpub.com
RanGetsu at Lake Lily,orlando-florida,2,58,4.3,http://www.opentable.com/rangetsu-at-lake-lily?scpref=110,(407) 345-0044 x2,rsvp@rangetsu.com
The Ravenous Pig: An American Gastropub,orlando-florida,10,247,4.6,http://www.opentable.com/the-ravenous-pig-an-american-gastropub?scpref=110,(407) 628-2333,info@theravenouspig.com
Rocco's Italian Grille ,orlando-florida,7,24,4.6,http://www.opentable.com/roccos-italian-grille?scpref=110,(407) 644-7770,roccositaliangrille@hotmail.com
Rocco's Tacos & Tequila Bar - Orlando,orlando-florida,5,61,4.0,http://www.opentable.com/roccos-tacos-and-tequila-bar-orlando?scpref=110,(407) 226-0550,orlando@roccostacos.com
Roy's Orlando,orlando-florida,10,199,4.5,http://www.opentable.com/roys-orlando?scpref=110,(407) 352-4844,orlando@roysrestaurant.com
Ruth's Chris Steak House - Lake Mary,orlando-florida,3,39,4.5,http://www.opentable.com/ruths-chris-steak-house-lake-mary?scpref=110,(407) 804-8220,lakemary@ruthschris.com
Ruth's Chris Steak House - Orlando,orlando-florida,7,88,4.3,http://www.opentable.com/ruths-chris-steak-house-orlando?scpref=110,(407) 226-3900,Orlando@ruthschris.com
Ruth's Chris Steak House - Winter Park,orlando-florida,10,46,4.5,http://www.opentable.com/ruths-chris-steak-house-winter-park?scpref=110,(407) 622-2444,WinterPark@ruthschris.com
Sabore - Tioga,orlando-florida,0,11,4.5,http://www.opentable.com/sabore-tioga?scpref=110,(352) 332-2727,info@saborerestaurant.com
Saffron Indian Cuisine Orlando,orlando-florida,2,13,4.2,http://www.opentable.com/saffron-indian-cuisine-orlando?scpref=110,(407) 674-8899,scorda03@gmail.com
Seasons 52 - Altamonte Springs,orlando-florida,10,488,4.6,http://www.opentable.com/seasons-52-altamonte-springs?scpref=110,(407) 767-1252,CentralFlorida@Seasons52.com
Seasons 52 - Orlando,orlando-florida,10,759,4.6,http://www.opentable.com/seasons-52-orlando?scpref=110,(407) 354-5212,CentralFlorida@Seasons52.com
Seito Sushi,orlando-florida,6,41,4.0,http://www.opentable.com/seito-sushi?scpref=110,(407) 248-8888,info@seitosushi.com
Seito Sushi - Baldwin Park,orlando-florida,1,11,4.4,http://www.opentable.com/seito-sushi-baldwin-park?scpref=110,(407) 898-8801,steve@seitosushi.com
Shari Sushi Lounge,orlando-florida,7,77,4.5,http://www.opentable.com/shari-sushi-lounge?scpref=110,(407) 420-9420,""
Shula's 347 Grill - The Westin Lake Mary,orlando-florida,10,64,4.3,http://www.opentable.com/shulas-347-grill-the-westin-lake-mary?scpref=110,(407) 531-3567,shulas347lakemary@ciemail.com
Sky Asian Fusion,orlando-florida,7,36,4.2,http://www.opentable.com/sky-asian-fusion?scpref=110,(352) 291-0000,sky@ocalainn.com
Smokehouse Grill,orlando-florida,4,20,3.6,http://www.opentable.com/smokehouse-grill?scpref=110,(407) 352-7933,mike_lodge@wgresorts.com
Spencer's,orlando-florida,7,76,4.4,http://www.opentable.com/spencers?scpref=110,(407) 313-8625,christopher.eisenlau@hilton.com
Spice Modern Steakhouse Downtown Orlando,orlando-florida,4,30,3.9,http://www.opentable.com/spice-modern-steakhouse-downtown-orlando?scpref=110,(407) 481-9533,info@spicesteakhouse.com
Sushi POP,orlando-florida,9,126,4.7,http://www.opentable.com/sushi-pop?scpref=110,(407) 542-5975,info@sushipoprestaurant.com
Taverna Opa - Orlando,orlando-florida,5,74,4.4,http://www.opentable.com/taverna-opa-orlando?scpref=110,(407) 351-8660,info@opaorlando.com
Terrace 390,orlando-florida,0,12,3.7,http://www.opentable.com/terrace-390?scpref=110,(407) 425-2445,info@terrace390.com
TerraMia Wine Bar Trattoria,orlando-florida,3,26,4.4,http://www.opentable.com/terramia-wine-bar-trattoria?scpref=110,(407) 774-8466,info@TerraMiaUS.com
Thai Thani - Celebration,orlando-florida,3,17,4.1,http://www.opentable.com/thai-thani-celebration?scpref=110,(407) 239-9733,""
Thai Thani - Orlando,orlando-florida,2,51,4.0,http://www.opentable.com/thai-thani-orlando?scpref=110,(407) 239-9733,thaithaniusa@yahoo.com
Tommy Bahama's Restaurant & Bar - Orlando,orlando-florida,9,132,4.2,http://www.opentable.com/tommy-bahamas-restaurant-and-bar-orlando?scpref=110,(321) 281-5888,PointeOrlandoEvents@tommybahama.com
Toscana Fine Italian Cuisine,orlando-florida,4,25,4.4,http://www.opentable.com/toscana-fine-italian-cuisine?scpref=110,(386) 615-0350,toscanaormondbeach@gmail.com
Trattoria del Porto at Loews Portofino Bay Hotel,orlando-florida,6,39,4.1,http://www.opentable.com/trattoria-del-porto-at-loews-portofino-bay-hotel?scpref=110,(407) 503-1430,portofinoconcierge@loewshotels.com
Trevi's - Omni Orlando Resort at ChampionsGate,orlando-florida,1,12,4.3,http://www.opentable.com/trevis-omni-orlando-resort-at-championsgate?scpref=110,(407) 390-6664 x6564,ejrivera@omnihotels.com
Vince Carter's Restaurant,orlando-florida,10,55,4.4,http://www.opentable.com/vince-carters-restaurant?scpref=110,(386) 274-0015,""
Vines Grille and Wine Bar,orlando-florida,10,118,4.4,http://www.opentable.com/vines-grille-and-wine-bar?scpref=110,(407) 351-1227,info@vinesgrille.com
The Vineyard Grill,orlando-florida,6,41,4.3,http://www.opentable.com/the-vineyard-grill?scpref=110,(407) 393-4648,""
Wantilan at Loews Royal Pacific Resort - Luau,orlando-florida,4,22,3.7,http://www.opentable.com/wantilan-at-loews-royal-pacific-resort-luau?scpref=110,(407) 503-3463,royalpacificconcierge@loewshotels.com
The Wave Kitchen & Bar,orlando-florida,6,36,4.0,http://www.opentable.com/the-wave-kitchen-and-bar?scpref=110,(772) 410-0100,""
Zen - Omni Orlando Resort at ChampionsGate,orlando-florida,1,17,4.4,http://www.opentable.com/zen-omni-orlando-resort-at-championsgate?scpref=110,(407) 238-6561,ebrens@omnihotels.com
