Riverwalk Grill,http://www.opentable.com/riverwalk-grill?scpref=110&tab=2,4.7,"4210 Bluegrass Way St. George, UT  84790 ",18,American,$31 to $50,St. George,http://www.riverwalkgrill.net,ChefImi@infowest.com,(435) 773-4111,4.7 / 5,Very impressed overall. The food was great. The servers were gracious and the chef came out twice to check on us. The outdoor patio was very beautiful. It was such a shame that on a Friday night the place was empty before 8pm. It has to be the best place in town. Where is everybody?,10/5/12,http://www.pickgrapevine.com/wantmore5/riverwalk-grill,riverwalk-grill
Market Street Broiler,http://www.opentable.com/market-street-grill-university?scpref=110&tab=2,4,"260 South 1300 East Salt Lake City, UT  84102 ",39,Seafood,$30 and under,Downtown,http://www.ginc.com,chrisb@ginc.com,(801) 583-8808,5-Apr,Our second time there and always great food and excellent service. We will definitely return. It's a great place to celebrate special occasions.,10/9/12,http://www.pickgrapevine.com/wantmore5/market-street-grill-university,market-street-grill-university
Blue Iguana,http://www.opentable.com/blue-iguana?scpref=110&tab=2,3,"628 Park Ave. Park City, UT  84060 ",9,Mexican,$30 and under,Park City,http://www.BlueIguanaRestaurant.net,contactus@blue-iguana-dining.com,(435) 658-9830,5-Mar,"After eating at the Blue Iguana in Arrow Press square in SLC and the Red Iguana as well, which were both excellent, I was terribly disappointed with the Park City entity. The service was poor, the waitress only checked back once toward the end of our meal and the food was no where near the other branch and definitely not close to the Red. I have never had better mole than the almond at the other two and ordered the same at the Park City location and it was terrible. Never again unless it's just to sit outside eat chips with their amazingly bland salsa and drink!",8/10/12,http://www.pickgrapevine.com/wantmore5/blue-iguana,blue-iguana
Naked Fish Japanese Bistro,http://www.opentable.com/naked-fish-japanese-bistro?scpref=110&tab=2,4.3,"67 West 100 South Salt Lake City, UT  84101 ",61,Japanese,$30 and under,Downtown,http://www.nakedfishbistro.com,cs@nakedfishbistro.com,(801) 595-8888,4.3 / 5,"We had the omakase - chef's tasting menu - for the 2nd time and it was fantastic. Chef Sunny was out of town but Eric made the experience just as delightful and delicious. The sushi is incredible and the hot dishes are an amazing treat. I don't think we would typically order hot dishes in a sushi restaurant but Chef Tosh is a genius with meat, seafood and noodles. The valet even had our car ready before we got to the curb. It was such a lovely dining night.",10/11/12,http://www.pickgrapevine.com/wantmore5/naked-fish-japanese-bistro,naked-fish-japanese-bistro
Christopher's Steak House and Grill - Draper,http://www.opentable.com/christophers-steak-house-and-grill-draper?scpref=110&tab=2,4.1,"1122 East Draper Parkway Draper, UT  84020 ",34,Steakhouse,$30 and under,Salt Lake City,http://www.christophersutah.com/,customerservice@christopherssteakhouse.com,(801) 572-2639,4.1 / 5,"enjoyable night-- wine, apps,steak were very good -- dessert!?! -the strawberry shortcake was whipped cream & strawberries over a LOAF OF BREAD- not kidding . server/service was an A+",10/9/12,http://www.pickgrapevine.com/wantmore5/christophers-steak-house-and-grill-draper,christophers-steak-house-and-grill-draper
The Depot Grill,http://www.opentable.com/the-depot-grill?scpref=110&tab=2,3.9,"241 North Main St. Cedar City, UT  84720 ",31,Steakhouse,$30 and under,Cedar City,http://www.depotgrillrestaurant.com/,depotgrillcc@gmail.com,(435) 865-7445,3.9 / 5,"Delish! Food was good, Service was great. Absolutely going back!!!",10/13/12,http://www.pickgrapevine.com/wantmore5/the-depot-grill,the-depot-grill
Dojo Asian Inspired Cuisine & Lounge,http://www.opentable.com/dojo-asian-inspired-cuisine-and-lounge?scpref=110&tab=2,4.4,"423 West 300 South, Suite 150 Salt Lake City, UT  84101 ",12,Asian,$30 and under,Salt Lake City,http://www.dojoslc.com,dojo423@gmail.com,(801) 328-3333,4.4 / 5,"We come to town a few times a year. We always visit Dojo. The fish is fresh, the rolls are unique, and the service is good.",10/12/12,http://www.pickgrapevine.com/wantmore5/dojo-asian-inspired-cuisine-and-lounge,dojo-asian-inspired-cuisine-and-lounge
Communal,http://www.opentable.com/communal?scpref=110&tab=2,4.6,"102 N. University Avenue Provo, UT  84606 ",63,American,$30 and under,Provo,http://www.communalrestaurant.com,eatwell@communalrestaurant.com,(801) 373-8000,4.6 / 5,"Not your ordinary menu. Great-tasting, creative flavors made for a superb meal!",10/13/12,http://www.pickgrapevine.com/wantmore5/communal,communal
Pizzeria Seven Twelve,http://www.opentable.com/pizzeria-seven-twelve?scpref=110&tab=2,4.6,"320 S. State Street #185 Orem, UT  84058",47,American,$30 and under,Provo,http://www.pizzeria712.com,eatwell@pizzeria712.com,(801) 623-6712,4.6 / 5,Unique and superb appetizers. Pizzas like you will find no where else. And the desserts are wonderful.,10/8/12,http://www.pickgrapevine.com/wantmore5/pizzeria-seven-twelve,pizzeria-seven-twelve
Epic Casual Dining,http://www.opentable.com/epic-casual-dining?scpref=110&tab=2,4.2,"707 E Fort Union Blvd. Midvale, UT  84047 ",70,Contemporary American,$30 and under,Holladay / Midvale / Sandy / Union,http://epiccasualdining.com,epiccasualdining@yahoo.com,(801) 748-1300,4.2 / 5,"Great food. We especially enjoyed the salads. Food was hot, but a little slow in coming",10/12/12,http://www.pickgrapevine.com/wantmore5/epic-casual-dining,epic-casual-dining
Faustina,http://www.opentable.com/faustina?scpref=110&tab=2,4,"454 East 300 South Salt Lake City, UT  84111 ",67,American,$31 to $50,Downtown,http://www.faustinaslc.com,faustinarestaurant@yahoo.com,(801) 746-4441,5-Apr,We come here often...Major foodies ourselves....NEVER had a bad meal.Love the wait staff...Best fresh attention to detail food.,10/9/12,http://www.pickgrapevine.com/wantmore5/faustina,faustina
Flora,http://www.opentable.com/flora-holladay?scpref=110&tab=2,4.2,"2335 Murray Holladay Rd. Holladay, UT  84117 ",20,Contemporary American,$31 to $50,Holladay / Midvale / Sandy / Union,http://www.florasaltlake.com/,florarestaurantslc@gmail.com,(801) 432-8345,4.2 / 5,"The only reason I gave Ambiance a 4 instead of a 5 was because it is a rather large space, and it felt a little empty.Classy, but just a little sparse.The food was great, the service was great, the prices were not outrageous. I hope that they are successful. I love having a nice place like this in the neighborhood.",10/15/12,http://www.pickgrapevine.com/wantmore5/flora-holladay,flora-holladay
Martine Cafe,http://www.opentable.com/martine-cafe?scpref=110&tab=2,4.3,"22 East 100 South Salt Lake City, UT  84111 ",52,Mediterranean,$30 and under,Downtown,http://www.martinecafe.com,foodies@martinecafe.com,(801) 363-9328,4.3 / 5,Martine is always a good experience for us.,10/13/12,http://www.pickgrapevine.com/wantmore5/martine-cafe,martine-cafe
Buca di Beppo - Fort Union,http://www.opentable.com/buca-di-beppo-fort-union?scpref=110&tab=2,4.1,"935 East Fort Union Boulevard Midvale, UT  84047 ",26,Italian,$30 and under,Holladay / Midvale / Sandy / Union,http://www.bucadibeppo.com,fortunion@bucadibeppo.com,(801) 561-9463,4.1 / 5,"Celebrated daughter's birthday. Had good food, good family and good fun.",10/13/12,http://www.pickgrapevine.com/wantmore5/buca-di-beppo-fort-union,buca-di-beppo-fort-union
Caffe Molise,http://www.opentable.com/caffe-molise?scpref=110&tab=2,4.3,"55 West 100 South Salt Lake City, UT  84101 ",112,Italian,$30 and under,Downtown,http://www.caffemolise.com,fred@caffemolise.com,(801) 364-8833,4.3 / 5,"We sat out in the courtyard and it was beautiful. The food was very tasty and the server was knowledgeable about the menu items which helped me narrow down my options on what to order. The service was timely and courteous, I was able to enjoy my lunch with a friend without any unwelcome interruption and our beverages were kept full and needs were met.",10/1/12,http://www.pickgrapevine.com/wantmore5/caffe-molise,caffe-molise
Market Street Grill - Downtown,http://www.opentable.com/market-street-grill-downtown?scpref=110&tab=2,4.2,"48 Market Street Salt Lake City, UT  84101 ",54,Seafood,$30 and under,Downtown,http://www.marketstreetgrill.com,fred@ginc.com,(801) 322-4668,4.2 / 5,"The stuffed salmon was well-seasoned and I really wish I knew the Market Street trick for making broccoli palatable. We could not have asked for better service. We frequently dine at the Market Street Broiler, which is in our neighborhood. We know we can depend on all Gastronomy restaurants for quality dining in all its aspects.",10/13/12,http://www.pickgrapevine.com/wantmore5/market-street-grill-downtown,market-street-grill-downtown
Market Street Oyster Bar - Cottonwood,http://www.opentable.com/market-street-oyster-bar-cottonwood?scpref=110&tab=2,3.8,"2985 East Cottonwood Park Way 6580 South Cottonwood Heights, UT  84121 ",18,Seafood,$30 and under,Salt Lake City,http://www.ginc.com/whats_special.html,fred@ginc.com,(801) 942-8870,3.8 / 5,They must have had an off day; Sunday brunch has been good there lately.,9/30/12,http://www.pickgrapevine.com/wantmore5/market-street-oyster-bar-cottonwood,market-street-oyster-bar-cottonwood
Fresco Italian Cafe,http://www.opentable.com/fresco-italian-cafe?scpref=110&tab=2,4.4,"1513 South 1500 East Salt Lake City, UT  84105 ",94,Italian,$31 to $50,Downtown,http://www.frescoitaliancafe.com/,fresco@frescoitaliancafe.com,(801) 486-1300,4.4 / 5,"The food was great and serving portions were about perfect. A little on the spendy side for Italian food, but we new that before going. Overall it was a great for our special occasion.",10/14/12,http://www.pickgrapevine.com/wantmore5/fresco-italian-cafe,fresco-italian-cafe
Carvers Steaks and Seafood - Sandy,http://www.opentable.com/carvers-steaks-and-seafood?scpref=110&tab=2,4.3,"10720 South Holiday Park Drive 160 West Sandy, UT  84070",51,Steak,$31 to $50,Holladay / Midvale / Sandy / Union,http://carversutah.com,gbofcali@gmail.com,(801) 572-5177,4.3 / 5,Accommodating staff and excellent menu. Ambiance features post-and-beam decor with a large fireplace. Great place to enjoy your favorite foods.,10/16/12,http://www.pickgrapevine.com/wantmore5/carvers-steaks-and-seafood,carvers-steaks-and-seafood
Goldener Hirsch,http://www.opentable.com/goldener-hirsch?scpref=110&tab=2,4.4,"7570 Royal Street East Park City, UT  84060 ",14,Contemporary European,$31 to $50,Park City,http://www.goldenerhirschinn.com/index.html,ghi@goldnerhirschinn.com,(435) 649-7770,4.4 / 5,"Everything was awesome. Great food, service and setting. Definitely deserved those best restaurant awards.",8/31/12,http://www.pickgrapevine.com/wantmore5/goldener-hirsch,goldener-hirsch
Cafe Madrid,http://www.opentable.com/cafe-madrid?scpref=110&tab=2,4.5,"5244 Highland Drive Holladay, UT  84117 ",110,Spanish,$30 and under,Holladay / Midvale / Sandy / Union,http://www.cafemadrid.net,gmca@sisna.com,(801) 273-0837,4.5 / 5,"The restaurant seems to be presented as if walking into someone's home. The service, food and decor were in keeping with that feeling. We were never rushed or made to feel that we had over stayed our welcome. The friendly staff were all willing to help each other and to answer patron's questions. Would definitely recommend.",10/12/12,http://www.pickgrapevine.com/wantmore5/cafe-madrid,cafe-madrid
Ruth's Chris Steak House - Hotel Park City,http://www.opentable.com/ruths-chris-steak-house-park-city?scpref=110&tab=2,4.6,"2001 Park Avenue Park City, UT  84098 ",26,American,$31 to $50,Park City,http://www.ruthschris.com,gmparkcity@ruthschris.com,(435) 940-5070,4.6 / 5,"My wife and I went here for our 5th anniversary on Oct 5th 2012. I went there with high expectations because I had heard such good things and I knew the price. My expectations were far surpassed as it was the best steak and lobster I have ever had. I love good food and this is the place for good food. The service was very good as well, the server was very attentive and took care of us very well without overdoing it, he came to the table very minimal to allow us to enjoy the meal but always made sure we had everything we needed. We had the steakhouse salad, au gratin potatoes, sweet potato casserole, cheesecake, and chocolate explosion and each of them were also delicious! It is very pricy so know that going in and you will not be let down.",10/5/12,http://www.pickgrapevine.com/wantmore5/ruths-chris-steak-house-park-city,ruths-chris-steak-house-park-city
Grub Steak Restaurant,http://www.opentable.com/grub-steak-restaurant?scpref=110&tab=2,3.5,"2093 Sidewinder Dr. Park City, UT  84060 ",13,Steak,$30 and under,Park City,http://grubsteakrestaurant.com,grubsteak@xmission.com,(435) 649-8060,3.5 / 5,"Excellent salad bar, by far the best in town. The restaurant has a rustic warm feel to it and live music on weekends. I would recommend the prime rib. Oh, and save room for the dessert!",10/16/12,http://www.pickgrapevine.com/wantmore5/grub-steak-restaurant,grub-steak-restaurant
Chef's Table,http://www.opentable.com/chefs-table-orem?scpref=110&tab=2,4.4,"2005 South State Street Orem, UT  84097 ",74,Contemporary American,$31 to $50,Provo,http://chefstable.net,hospitality@chefstable.net,(801) 235-9111,4.4 / 5,We came to dinner with my in-laws for my husbands birthday. The food was fine - not great this time. Did not love the mahi mahi - such a surprise. My father in law never received the milk that he requested come with his meal. The bananas foster was delicious.,10/15/12,http://www.pickgrapevine.com/wantmore5/chefs-table-orem,chefs-table-orem
Elements Restaurant at Riverwoods,http://www.opentable.com/elements-restaurant-at-riverwoods?scpref=110&tab=2,4.2,"640 South 35 East Logan, UT  84321 ",32,American,$30 and under,Logan,http://theelementsrestaurant.com,hostess@theelementsrestaurant.com,(435) 750-5170,4.2 / 5,We've been to Elements numerous times and it never disappoints. Great food and service every time. Can't wait to go back.,10/6/12,http://www.pickgrapevine.com/wantmore5/elements-restaurant-at-riverwoods,elements-restaurant-at-riverwoods
350 Main Brasserie,http://www.opentable.com/350-main-brasserie?scpref=110&tab=2,3.8,"350 Main Street Park City, UT  84060 ",34,American,$31 to $50,Park City,http://350main.com,info@350main.com,(435) 649-3140 x101,3.8 / 5,It was a Tuesday night and there wasn't a crowd. The food and service was wonderful for our group of four particular ladies. We loved it and will go back each time we're in Park City!,10/16/12,http://www.pickgrapevine.com/wantmore5/350-main-brasserie,350-main-brasserie
Aristo's,http://www.opentable.com/aristos?scpref=110&tab=2,4.4,"244 South 1300 East Salt Lake City, UT  84102 ",40,Greek,$30 and under,Downtown,http://www.aristosslc.com,info@aristosslc.com,(801) 581-0888,4.4 / 5,"The waitress was seemed socially awkward, didn't seem comfortable engaging us in a conversation. The food was really good, with the exception of their cakes. We got a complimentary baklava which was amazing but the additonal desserts were not good at all. Would definitely return but not get dessert.",10/5/12,http://www.pickgrapevine.com/wantmore5/aristos,aristos
Bangkok Thai on Main,http://www.opentable.com/bangkok-thai-on-main?scpref=110&tab=2,4,"605 Main St. Park City, UT  84060 ",16,Thai,$30 and under,Park City,http://www.BangkokThaiOnMain.com,info@bangkokthaionmain.com,(435) 649-8424,5-Apr,"Actually never ate ---it was somewhat busy and they did not come to our table for about 10 minutes.. so just left. Poorly staffed that night. Would like to go again, but hesitant. Also, menu prices were really high for Thai food.",10/6/12,http://www.pickgrapevine.com/wantmore5/bangkok-thai-on-main,bangkok-thai-on-main
Blind Dog,http://www.opentable.com/blind-dog?scpref=110&tab=2,3.9,"1251 Kearns Blvd Park City, UT  84060 ",16,Seafood,$30 and under,Park City,http://www.blinddogpc.com,info@blinddogpc.com,(435) 655-0800,3.9 / 5,"The Blind Dog is a large facility with good food and very good service. We visited on a off season weekday night and the seating spread people out too much. During slower periods, part of the facility should be closed off to create a cozier feeling. The mixed drinks were OK but not great. The food was served at a good pace and the service was attentive. The menu is extensive. The Blind Dog is worth a try on a busier day of the week.",10/9/12,http://www.pickgrapevine.com/wantmore5/blind-dog,blind-dog
Butcher's Chophouse,http://www.opentable.com/butchers-chophouse?scpref=110&tab=2,4.4,"751 Main Street Park City, UT  84060 ",11,Steak,$31 to $50,Park City,http://www.butcherschophouse.com,info@butcherschophouse.com,(435) 647-0040,4.4 / 5,First timers. It was a really nice place and the service was nothing short of spectacular. Excellent food and atmosphere. We will be back!,10/13/12,http://www.pickgrapevine.com/wantmore5/butchers-chophouse,butchers-chophouse
Pallet,http://www.opentable.com/pallet?scpref=110&tab=2,4.2,"237 S 400 W Salt Lake City, UT  84101 ",102,Contemporary American,$30 and under,Downtown,http://www.eatpallet.com,info@eatpallet.com,(801) 935-4431,4.2 / 5,"Knowledgeable waiter who made great recommendations and wine pairings. I had a perfectly cooked steak with blue cheese macaroni. No guilt, all flavor.",10/9/12,http://www.pickgrapevine.com/wantmore5/pallet,pallet
Forage,http://www.opentable.com/forage?scpref=110&tab=2,4.7,"370 East 900 South Salt Lake City, UT  84111 ",95,Contemporary American,$50 and over,Salt Lake City,http://foragerestaurant.com,info@foragerestaurant.com,(801) 708-7834,4.7 / 5,"Forage is a true dining experience for anyone wishing to taste creative foods prepared and presented in unique ways. The food is consistently excellent, the atmosphere light and contemporary, and the staff is exceptionally knowledgeable.",10/13/12,http://www.pickgrapevine.com/wantmore5/forage,forage
Franck's,http://www.opentable.com/francks?scpref=110&tab=2,4.7,"6263 S. Holladay Blvd Salt Lake City, UT  84121 ",121,Contemporary French,$31 to $50,Holladay / Midvale / Sandy / Union,http://www.francksfood.com,info@francksfood.com,(801) 274-6264,4.7 / 5,"Fantastic as always. This time, I ordered the Tuesday Tasting menu. It was fun to try new things.",10/16/12,http://www.pickgrapevine.com/wantmore5/francks,francks
J&G Grill at The St. Regis Deer Valley,http://www.opentable.com/j-and-g-grill-at-the-st-regis-deer-valley?scpref=110&tab=2,4.4,"2300 Deer Valley Drive East Park City, UT  84060 ",62,American,$31 to $50,Park City,http://www.jggrilldeercrest.com,info@jggrilldeercrest.com,(435) 940-5760,4.4 / 5,"we were so disappointing that service was terrible this time. Long wait, wrong orders, and two young children make parents exhausted. we will sadly have to drop J&G grill from our regular restaurants list.",10/13/12,http://www.pickgrapevine.com/wantmore5/j-and-g-grill-at-the-st-regis-deer-valley,j-and-g-grill-at-the-st-regis-deer-valley
Pago,http://www.opentable.com/pago?scpref=110&tab=2,4.2,"878 S. 900 E Salt Lake City, UT  84102 ",147,Contemporary American,$30 and under,Salt Lake City,http://www.pagoslc.com,info@pagoslc.com,(801) 532-0777,4.2 / 5,"I was not really impressed to say the least, I have nothing terribly bad to say about the food, it was ok. It was cooked well but there was more garnish on my lamb than sauce, and my gf's steak was not very tasty. I don't love writing bad reviews but we didn't get our entree for a whole hour after we sat down. My drink was left empty over 20 minutes, even after two servers, a host, and a manager had walked by and had clearly seen my empty coke. Anyone could have done it! The server was not ecstatic about food nor about being there. I had recently flown in from a work trip that my restaurant sent me out to, and I was tired and really excited about a great meal, expectation were not met. We were not even offered dessert! I'd go back, not soon",10/12/12,http://www.pickgrapevine.com/wantmore5/pago,pago
Painted Pony,http://www.opentable.com/painted-pony?scpref=110&tab=2,4.7,"2 West St. George Blvd. #22 St. George, UT  84770 ",93,Contemporary American,$31 to $50,St. George,http://www.painted-pony.com/,info@painted-pony.com,(435) 634-1700,4.7 / 5,"We find the Painted Pony to be the best dining option in St. George. We usually go there whenever we're in town, and it never disappoints. Fun menu, good service, and really delicious food.",10/15/12,http://www.pickgrapevine.com/wantmore5/painted-pony,painted-pony
Prime Steak House & Piano Bar,http://www.opentable.com/prime-steak-house-and-piano-bar?scpref=110&tab=2,4.3,"804 Main Street Park City, UT  84060 ",49,Steakhouse,$31 to $50,Park City,http://www.primeparkcity.com/index.htm,info@primeparkcity.com,(435) 655-9739,4.3 / 5,It may have been the time of night (8 oclock)but the ambiance of the romantic quiet ambiance of the dining room clashed with the noise coming from the piano bar. It was hard to hear sometimes the person across from you. Other than that the food and service were fantastic,10/12/12,http://www.pickgrapevine.com/wantmore5/prime-steak-house-and-piano-bar,prime-steak-house-and-piano-bar
Ruth's Chris Steak House - Salt Lake City,http://www.opentable.com/ruths-chris-steak-house-salt-lake-city?scpref=110&tab=2,4.6,"275 S. West Temple St. Salt Lake City, UT  84101 ",39,Steakhouse,$31 to $50,Salt Lake City,http://www.ruthschrisprime.com,info@ruthschrisprime.com,(801) 363-2000,4.6 / 5,it was very difficult for everyone to hear each other. The acoustics in the small dining room off the bar are terrible. Our waitress was fair but slightly intrusive and at the end of the meal was hard to find,10/5/12,http://www.pickgrapevine.com/wantmore5/ruths-chris-steak-house-salt-lake-city,ruths-chris-steak-house-salt-lake-city
Silver,http://www.opentable.com/silver?scpref=110&tab=2,4.2,"508 Main St. Park City, UT  84060 ",73,Contemporary American,$31 to $50,Park City,http://www.silverrestaurant.com,info@silverrestaurant.com,(435) 940-1000,4.3 / 5,"Sean the Manager was wonderful and attentive. It was a special occasion for my husband and I, and the staff was great! Food was marvelous as always! I would always recommend Silver to anyone visiting Park City (without children). It is a relaxed but vibrant adult dining experience.",10/16/12,http://www.pickgrapevine.com/wantmore5/silver,silver
Switchback Grille,http://www.opentable.com/switchback-grille?scpref=110&tab=2,3.5,"1149 Zion Park Blvd. Springdale, UT  84767 ",8,Steakhouse,$31 to $50,Springdale (Zion National Park),http://www.switchbackgrille.com,info@switchbackgrille.com,(435) 772-3700 x100,3.5 / 5,Too expensive; not a good value for money.,9/28/12,http://www.pickgrapevine.com/wantmore5/switchback-grille,switchback-grille
The Sonora Grill,http://www.opentable.com/the-sonora-grill?scpref=110&tab=2,3.9,"2310 South  Kiesel Ave Ogden, UT  84401 ",32,Mexican / Southwestern,$30 and under,Ogden,http://www.thesonoragrill.com,info@thesonoragrill.com,(801) 393-1999,3.9 / 5,Great experience! Our appetizers came promptly and then had a very long wait (30 minutes) for our main entrees. Our server was very friendly and kind.,9/28/12,http://www.pickgrapevine.com/wantmore5/the-sonora-grill,the-sonora-grill
Tuscany,http://www.opentable.com/tuscany-salt-lake-city?scpref=110&tab=2,4.4,"2832 East 6200 South Salt Lake City, UT  84121 ",125,Italian,$31 to $50,Holladay / Midvale / Sandy / Union,http://www.tuscanyslc.com,info@tuscanyslc.com,(801) 277-9919,4.4 / 5,"Great place underneath the big trees in the heart of holladay. The food is really amazing, can't go wrong and if you don't like something, the staff will fix it. Huge wine list including regions of Italy and France. A great place for special occasions or just to dine.",10/14/12,http://www.pickgrapevine.com/wantmore5/tuscany-salt-lake-city,tuscany-salt-lake-city
