Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Arturo's Uptown Italiano,houston-texas,10,98,4.3,http://www.opentable.com/arturos-uptown-italiano?scpref=110,(713) 621-1180,arturositaliano@sbcglobal.net
AURA Brasserie,houston-texas,3,35,4.3,http://www.opentable.com/aura-brasserie?scpref=110,(281) 403-2872,manager@aurabrasserie.com
Azuma - Downtown,houston-texas,0,19,4.0,http://www.opentable.com/azuma-downtown?scpref=110,(713) 223-0909,azumarestaurant@gmail.com
Azuma on the Lake,houston-texas,2,31,4.3,http://www.opentable.com/azuma-on-the-lake?scpref=110,(281) 313-0518,azumaonthelake@yahoo.com
Benihana - Houston,houston-texas,9,93,4.0,http://www.opentable.com/benihana-houston?scpref=110,(713) 789-4962,Houston2@benihana.com
Benihana - Houston - Downtown,houston-texas,10,92,4.0,http://www.opentable.com/benihana-houston-downtown?scpref=110,(713) 659-8231,houston1@benihana.com
Benihana - Sugar Land,houston-texas,6,45,4.3,http://www.opentable.com/benihana-sugar-land?scpref=110,(281) 565-8888,sugarland@benihana.com
Benihana - The Woodlands,houston-texas,7,52,3.9,http://www.opentable.com/benihana-the-woodlands?scpref=110,(281) 292-0061,woodlands@benihana.com
benjy's in the village,houston-texas,9,179,4.3,http://www.opentable.com/benjys-in-the-village?scpref=110,(713) 522-7602,village@benjys.com
benjy's upper washington,houston-texas,10,187,4.3,http://www.opentable.com/benjys-upper-washington?scpref=110,(713) 868-1131,washington@benjys.com
Bernardo's @ the Hotel Galvez,houston-texas,10,42,4.2,http://www.opentable.com/bernardos-at-the-hotel-galvez?scpref=110,(409) 765-7721,Bernardos@wyndham.com
The Bird & The Bear,houston-texas,10,126,3.9,http://www.opentable.com/the-bird-and-the-bear?scpref=110,(713) 528-2473,ouisiestable@ouisiestable.com
Birraporetti's,houston-texas,9,176,4.0,http://www.opentable.com/birraporettis?scpref=110,(713) 224-9494,birrafun@hotmail.com
Bistro Alex @ Hotel Sorella CityCentre,houston-texas,10,178,4.1,http://www.opentable.com/bistro-alex-at-hotel-sorella-citycentre?scpref=110,(713) 827-3545,gtays@valenciagroup.com
Bistro des Amis,houston-texas,4,44,4.0,http://www.opentable.com/bistro-des-amis?scpref=110,(713) 349-8441,contact@bistrodesamis.com
Bistro Lancaster @The Lancaster Hotel,houston-texas,10,110,4.1,http://www.opentable.com/bistro-lancaster-at-the-lancaster-hotel?scpref=110,(713) 228-9502,concierge@thelancaster.com
BlackFinn American Grille - Houston,houston-texas,0,16,4.2,http://www.opentable.com/blackfinn-american-grille-houston?scpref=110,(713) 651-9550,cfunaro@blackfinnhouston.com
BLU - Restaurant & Lounge,houston-texas,3,29,4.2,http://www.opentable.com/blu-restaurant-and-lounge?scpref=110,(281) 903-7324,info@blusugarland.com
The Blue Fish - Bayou,houston-texas,7,72,4.1,http://www.opentable.com/the-blue-fish-bayou?scpref=110,(713) 225-3474,""
The Blue Fish - Washington,houston-texas,2,56,4.3,http://www.opentable.com/the-blue-fish-washington?scpref=110,(713) 862-3474,""
Branch Water Tavern,houston-texas,10,150,4.2,http://www.opentable.com/branch-water-tavern?scpref=110,(713) 863-7777,""
Brasserie 19,houston-texas,10,300,4.4,http://www.opentable.com/brasserie-19?scpref=110,(713) 524-1919,info@brasserie19.com
Brasserie Max & Julie,houston-texas,10,141,4.4,http://www.opentable.com/brasserie-max-and-julie?scpref=110,(713) 524-0070,sylviesaunders@maxandjulie.net
Brennan's of Houston,houston-texas,10,204,4.6,http://www.opentable.com/brennans-of-houston?scpref=110,(713) 522-9711,info@BrennansHouston.com
Brenner's Steakhouse on the Bayou,houston-texas,10,228,4.3,http://www.opentable.com/brenners-steakhouse-on-the-bayou?scpref=110,(713) 868-4444,brbb@ldry.com
Buca di Beppo - Houston - Portofino,houston-texas,7,51,4.5,http://www.opentable.com/buca-di-beppo-houston-portofino?scpref=110,(936) 321-6262,houstonportofino@bucadibeppo.com
Buca di Beppo - Houston - Speedway,houston-texas,10,106,4.0,http://www.opentable.com/buca-di-beppo-houston-speedway?scpref=110,(713) 665-2822,houstonbuffalospeedway@bucainc.com
The Cafe at Brookwood,houston-texas,10,220,4.7,http://www.opentable.com/the-cafe-at-brookwood?scpref=110,(281) 375-2400,troyw@brookwoodcommunity.org
Cafe Benedicte,houston-texas,10,95,4.4,http://www.opentable.com/cafe-benedicte?scpref=110,(281) 558-6607,cafebenedicte@gmail.com
Cafe du Bois,houston-texas,4,23,4.3,http://www.opentable.com/cafe-du-bois?scpref=110,(281) 360-2530,info@cafedubois.com
Cafe Eccell,houston-texas,4,61,3.9,http://www.opentable.com/cafe-eccell?scpref=110,(979) 846-7908,info@cafeeccell.com
Cafe Ginger,houston-texas,9,28,4.0,http://www.opentable.com/cafe-ginger?scpref=110,(713) 528-4288,ericwang217@yahoo.com
Cafe Pita + Bosnian Cuisine,houston-texas,1,16,4.3,http://www.opentable.com/cafe-pita-and-bosnian-cuisine?scpref=110,(713) 953-7237,cafepita@sbcglobal.net
Capital Grille - Houston,houston-texas,10,114,4.5,http://www.opentable.com/capital-grille-houston?scpref=110,(713) 623-4600,Houston@tcgdine.com
The Capitol at St Germain,houston-texas,1,11,3.7,http://www.opentable.com/the-capitol-at-st-germain?scpref=110,(713) 492-2454,thecapitolatstgermain@gmail.com
Carmelo's Ristorante Italiano - Houston,houston-texas,10,112,4.4,http://www.opentable.com/carmelos-ristorante-italiano-houston?scpref=110,(281) 531-0696,carmelos@carmelosrestaurant.com
Cavatore Italian Restaurant,houston-texas,5,74,4.2,http://www.opentable.com/cavatore-italian-restaurant?scpref=110,(713) 869-6622,sharon@cavatoreitalianrestaurant.com
Charivari,houston-texas,10,66,4.4,http://www.opentable.com/charivari?scpref=110,(713) 521-7231,charivari@charivarirest.com
Chez Nous French Restaurant,houston-texas,9,113,4.8,http://www.opentable.com/chez-nous-french-restaurant?scpref=110,(281) 446-6717,echeznous@embarqmail.com
Christie's Seafood & Steaks,houston-texas,3,11,3.7,http://www.opentable.com/christies-seafood-and-steaks?scpref=110,(713) 978-6563,""
Christopher's World Grille,houston-texas,10,133,4.7,http://www.opentable.com/christophers-world-grille?scpref=110,(979) 776-2181,staff@christophersworldgrille.com
Churrascos - River Oaks,houston-texas,10,145,4.5,http://www.opentable.com/churrascos-river-oaks?scpref=110,(713) 527-8300,riveroaks@cordua.com
Churrascos - Westchase,houston-texas,10,106,4.5,http://www.opentable.com/churrascos-westchase?scpref=110,(713) 952-1988,westchase@cordua.com
Churrascos-Sugar Land,houston-texas,10,137,4.5,http://www.opentable.com/churrascos-sugar-land?scpref=110,(832) 532-5300,ChurrascosSL@cordua.com
Claudio's & Mattia's Trattoria Piano Bar,houston-texas,3,19,4.1,http://www.opentable.com/claudios-and-mattias-trattoria-piano-bar?scpref=110,(281) 932-0676,""
Coco Pazzo by AURA,houston-texas,2,18,4.4,http://www.opentable.com/coco-pazzo-by-aura?scpref=110,(281) 403-2872,""
Coppa Ristorante Italiano,houston-texas,9,159,4.3,http://www.opentable.com/coppa-ristorante-italiano?scpref=110,(713) 426-4260,info@copparistorante.com
Costa Brava Bistro - Priority Seating,houston-texas,8,39,4.5,http://www.opentable.com/costa-brava-bistro-priority-seating?scpref=110,(713) 839-1005,""
Crapitto's Cucina Italiana,houston-texas,8,44,4.3,http://www.opentable.com/crapittos-cucina-italiana?scpref=110,(713) 961-1161,crapittocucina@aol.com
Crave Sushi,houston-texas,0,17,3.8,http://www.opentable.com/crave-sushi?scpref=110,(713) 527-8744,info@wecravesushi.com
Crossroads at House of Blues - Houston,houston-texas,10,70,3.8,http://www.opentable.com/crossroads-at-house-of-blues-houston?scpref=110,(832) 667-7781,briandistefano@livenation.com
Cullen's Upscale American Grille,houston-texas,6,37,3.8,http://www.opentable.com/cullens-upscale-american-grille?scpref=110,(281) 991-2000,info@cullenshouston.com
Da Marco,houston-texas,7,66,4.6,http://www.opentable.com/da-marco?scpref=110,(713) 807-8857,damarco@damarcohouston.com
Daily Grill - Houston,houston-texas,5,18,3.9,http://www.opentable.com/daily-grill-houston?scpref=110,(713) 960-5997,HoustonDG@dailygrill.com
Damian's Cucina Italiana,houston-texas,10,187,4.5,http://www.opentable.com/damians-cucina-italiana?scpref=110,(713) 522-0439,damians@damians.com
Del Frisco's Double Eagle Steak House - Houston,houston-texas,10,264,4.6,http://www.opentable.com/del-friscos-double-eagle-steak-house-houston?scpref=110,(713) 355-2600,delfriscos.houston@dfrg.com
Divino Italian Restaurant,houston-texas,6,48,4.3,http://www.opentable.com/divino-italian-restaurant?scpref=110,(713) 807-1123,divinohouston@att.net
Eddie V's - City Center,houston-texas,10,262,4.5,http://www.opentable.com/eddie-vs-city-center?scpref=110,(832) 200-2380,""
Eddie V's - West Ave,houston-texas,10,247,4.6,http://www.opentable.com/eddie-vs-west-ave?scpref=110,(713) 874-1800,""
El Meson,houston-texas,1,35,4.3,http://www.opentable.com/el-meson-houston?scpref=110,(713) 522-9306,info@elmeson.com
Eric's-Univ of Houston-Hilton College,houston-texas,0,15,4.0,http://www.opentable.com/erics-univ-of-houston-hilton-college?scpref=110,(713) 743-2512,""
Etoile Cuisine Et Bar,houston-texas,10,131,4.3,http://www.opentable.com/etoile-cuisine-et-bar?scpref=110,(832) 668-5808,monica@etoilecuisine.com
Farrago World Cuisine,houston-texas,3,18,2.8,http://www.opentable.com/farrago-world-cuisine?scpref=110,(713) 523-6404,info@farragohouston.com
Feast,houston-texas,10,92,4.0,http://www.opentable.com/feast?scpref=110,(713) 529-7788,feastcompany@gmail.com
Fleming's Prime Steakhouse & Wine Bar - Houston,houston-texas,3,95,4.3,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-houston?scpref=110,(713) 520-5959,houston@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - Houston Beltway,houston-texas,8,67,4.3,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-houston-beltway?scpref=110,(713) 827-1120,townandcountry@flemingssteakhouse.com
Fleming's Prime Steakhouse & Wine Bar - The Woodlands,houston-texas,3,56,4.3,http://www.opentable.com/flemings-prime-steakhouse-and-wine-bar-the-woodlands?scpref=110,(281) 362-0103,woodlands@flemingssteakhouse.com
Fogo de Chao Brazilian Steakhouse - Houston,houston-texas,5,39,4.3,http://www.opentable.com/fogo-de-chao-brazilian-steakhouse-houston?scpref=110,(713) 978-6500,houston@fogodechao.com
Frank's Americana Revival,houston-texas,8,57,4.3,http://www.opentable.com/franks-americana-revival?scpref=110,(713) 572-8600,frankschophouse@gmail.com
Gaido's Seafood Restaurant,houston-texas,3,88,4.4,http://www.opentable.com/gaidos-seafood-restaurant?scpref=110,(409) 762-9625 x1500,nickgaido@gaidos.com
Gigi's Asian Bistro and Dumpling Bar,houston-texas,10,102,4.0,http://www.opentable.com/gigis-asian-bistro-and-dumpling-bar?scpref=110,(713) 629-8889,events@gigisasianbistro.com
Glass Wall,houston-texas,9,97,4.3,http://www.opentable.com/glass-wall?scpref=110,(713) 868-7930,Info@glasswalltherestaurant.com
Grotto - Houston,houston-texas,5,70,4.3,http://www.opentable.com/grotto-houston?scpref=110,(713) 622-3663,g610@ldry.com
The Grove,houston-texas,10,191,4.0,http://www.opentable.com/the-grove?scpref=110,(713) 337-7321,""
Guri do Sul Brazilian Steakhouse,houston-texas,10,46,3.5,http://www.opentable.com/guri-do-sul-brazilian-steakhouse?scpref=110,(281) 907-4146,guridosulbraziliansteakhouse@yahoo.com
Haven,houston-texas,10,295,4.2,http://www.opentable.com/haven?scpref=110,(713) 581-6101,kathryne@havenhouston.com
Hawthorn Restaurant,houston-texas,3,39,3.9,http://www.opentable.com/hawthorn-restaurant?scpref=110,(713) 523-3600,cory@hawthornrestaurant.com
Hearsay Gastro Lounge,houston-texas,10,108,4.0,http://www.opentable.com/hearsay-gastro-lounge?scpref=110,(713) 225-8079,hearsay@lh2g.com
Hubbell & Hudson Market & Bistro,houston-texas,10,165,4.4,http://www.opentable.com/hubbell-and-hudson-market-and-bistro?scpref=110,(281) 203-5641,info@hubbellandhudson.com
Ibiza Food and Wine Bar,houston-texas,10,230,4.4,http://www.opentable.com/ibiza-food-and-wine-bar?scpref=110,(713) 524-0004,info@ibizafoodandwinebar.com
III Forks - Houston,houston-texas,10,144,4.3,http://www.opentable.com/iii-forks-houston?scpref=110,(713) 658-9457,houston@iiiforks.com
Jasper's - The Woodlands,houston-texas,10,180,4.1,http://www.opentable.com/jaspers-the-woodlands?scpref=110,(281) 298-6600,rubenc@kentrathbun.com
Julia's Bistro,houston-texas,4,41,4.2,http://www.opentable.com/julias-bistro?scpref=110,(713) 807-0090,juliasbistrohouston@gmail.com
Kata Robata,houston-texas,10,235,4.3,http://www.opentable.com/kata-robata?scpref=110,(713) 526-8858,nick@katarobata.com
Katsuya - Houston - SBE,houston-texas,4,75,3.7,http://www.opentable.com/katsuya-houston-sbe?scpref=110,(713) 590-2800,katsuyahouston@sbe.com
Killen's Steakhouse,houston-texas,10,192,4.6,http://www.opentable.com/killens-steakhouse?scpref=110,(281) 485-0844,ronnie@killenssteakhouse.com
Kiran's,houston-texas,10,103,4.5,http://www.opentable.com/kirans?scpref=110,(713) 960-8472,info@kiranshouston.com
Kirby's Prime Steakhouse - The Woodlands,houston-texas,10,139,4.3,http://www.opentable.com/kirbys-prime-steakhouse-the-woodlands?scpref=110,(281) 362-1121,thewoodlands@kirbyssteakhouse.com
Kona Grill - Houston,houston-texas,1,16,4.0,http://www.opentable.com/kona-grill-houston?scpref=110,(713) 877-9191,houston@konagrill.com
Kris Bistro & Wine Lounge,houston-texas,6,43,4.6,http://www.opentable.com/kris-bistro-and-wine-lounge?scpref=110,(713) 358-5079,krisbistro@ciaml.com
La Colombe d'Or,houston-texas,2,17,4.2,http://www.opentable.com/la-colombe-dor?scpref=110,(713) 524-7999,opentable@lacolombedor.com
La Fisheria,houston-texas,1,11,4.1,http://www.opentable.com/la-fisheria?scpref=110,(713) 802-1712,contacto@lafisheriahouston.com
La Griglia - Houston,houston-texas,10,149,4.3,http://www.opentable.com/la-griglia-houston?scpref=110,(713) 526-4700,lagriglia@ldry.com
La Riviera Restaurant,houston-texas,10,47,4.2,http://www.opentable.com/la-riviera-restaurant?scpref=110,(979) 846-5913,info@lariviera-bcs.com
Las Alamedas,houston-texas,9,58,3.8,http://www.opentable.com/las-alamedas?scpref=110,(281) 347-3030,info@lasalamedas.com
Las Ventanas,houston-texas,2,15,4.0,http://www.opentable.com/las-ventanas?scpref=110,(281) 752-6990,Phillester77@hotmail.com
Latin Bites,houston-texas,10,118,4.1,http://www.opentable.com/latin-bites?scpref=110,(713) 229-8369,info@latinbitescafe.com
Laurenzo's Restaurant,houston-texas,10,156,4.2,http://www.opentable.com/laurenzos-restaurant?scpref=110,(713) 880-5111,christine@laurenzos.net
Line & Lariat,houston-texas,5,48,3.7,http://www.opentable.com/line-and-lariat?scpref=110,(832) 667-4470,zeequreshi@hotelicon.com
Lomonte's Italian Restaurant & Bar,houston-texas,5,39,4.3,http://www.opentable.com/lomontes-italian-restaurant-and-bar?scpref=110,(281) 496-0030,relax@lomontes.com
Luca & Leonardo Ristorante,houston-texas,9,52,3.9,http://www.opentable.com/luca-and-leonardo-ristorante?scpref=110,(832) 510-2110,jramirez@amrestinc.com
Lucille's,houston-texas,10,198,4.2,http://www.opentable.com/lucilles?scpref=110,(713) 568-2505,Info@lucilleshouston.com
Lucio's BYOB & Grill,houston-texas,5,62,4.3,http://www.opentable.com/lucios-byob-and-grill?scpref=110,(713) 523-9958,eatlucios@sbcglobal.net
Luigi's Patio Ristorante,houston-texas,1,43,4.5,http://www.opentable.com/luigis-patio-ristorante?scpref=110,(979) 693-2742,info@luigispatioristorante.com
Lynn's Steakhouse,houston-texas,7,33,4.0,http://www.opentable.com/lynns-steakhouse?scpref=110,(281) 870-0807,info@lynnssteakhouse.com
The M & M Restaurant & Bar,houston-texas,5,28,3.8,http://www.opentable.com/the-m-and-m-restaurant-and-bar?scpref=110,(409) 766-7170,info@mmgalveston.com
Maggiano's - Houston,houston-texas,10,403,4.4,http://www.opentable.com/maggianos-houston?scpref=110,(713) 961-2700,houston.information@maggianos.com
Majorca Bistro & Tapas,houston-texas,3,39,3.9,http://www.opentable.com/majorca-bistro-and-tapas?scpref=110,(832) 582-7176,info@majorcabistroandtapas.com
Mark's American Cuisine,houston-texas,10,268,4.4,http://www.opentable.com/marks-american-cuisine?scpref=110,(713) 523-3800,marks1658@hotmail.com
Masraff's,houston-texas,9,219,4.6,http://www.opentable.com/masraffs?scpref=110,(713) 355-1975,dine@masraffs.com
MAX's Wine Dive - Houston,houston-texas,10,238,4.3,http://www.opentable.com/maxs-wine-dive-houston?scpref=110,(713) 880-8737,info@lascoenterprises.com
McCormick & Schmick's Seafood - Houston,houston-texas,10,246,4.1,http://www.opentable.com/mccormick-and-schmicks-seafood-houston?scpref=110,(713) 840-7900,msho@ldry.com
McCormick & Schmick's Seafood - Houston - Pavilions,houston-texas,10,137,4.0,http://www.opentable.com/mccormick-and-schmicks-seafood-pavilions?scpref=110,(713) 658-8100,mshdfoh@ldry.com
McCormick & Schmick's Town & Country Village,houston-texas,10,221,4.2,http://www.opentable.com/mccormick-and-schmicks-town-and-country-village?scpref=110,(713) 465-3685,msht@ldry.com
Merlion Restaurant,houston-texas,2,26,4.3,http://www.opentable.com/merlion-restaurant?scpref=110,(281) 385-9975,brooke@merlionrestaurant.com
Mezzanotte Ristorante,houston-texas,10,52,4.3,http://www.opentable.com/mezzanotte-ristorante?scpref=110,(832) 717-7870,gerry@mezzanotteristorante.com
Mia Bella Trattoria - Main Street,houston-texas,2,15,3.7,http://www.opentable.com/mia-bella-trattoria-main-street?scpref=110,(713) 237-0505,""
Mockingbird Bistro,houston-texas,9,199,4.5,http://www.opentable.com/mockingbird-bistro?scpref=110,(713) 533-0200,chefjohnsheely@aol.com
Molto Bene Italian Restaurant,houston-texas,6,15,3.3,http://www.opentable.com/molto-bene-italian-restaurant?scpref=110,(281) 778-1474,info@moltobenerestaurant.com
Monarch @ Hotel Zaza,houston-texas,3,31,3.7,http://www.opentable.com/monarch-at-hotel-zaza?scpref=110,(713) 527-1800,infohouston@hotelzaza.com
Morton's The Steakhouse - Houston - Downtown,houston-texas,10,82,4.0,http://www.opentable.com/mortons-the-steakhouse-houston?scpref=110,(713) 659-3700,cm.mhd@mortons.com
Morton's The Steakhouse - Houston - Galleria,houston-texas,10,128,4.4,http://www.opentable.com/mortons-the-steakhouse-galleria?scpref=110,(713) 629-1946,gm.mho@mortons.com
Mo's a Place for Steaks - Houston,houston-texas,2,21,4.5,http://www.opentable.com/mos-a-place-for-steaks-houston?scpref=110,(713) 877-0720,""
Ninfa's on Navigation,houston-texas,9,147,4.2,http://www.opentable.com/ninfas-on-navigation?scpref=110,(713) 228-1175,juanz@ninfas.com
Nordstrom Bistro N,houston-texas,2,21,3.8,http://www.opentable.com/nordstrom-bistro-n?scpref=110,(832) 201-2710,jon-michael.rogers@nordstrom.com
Oceanaire Seafood Room - Houston,houston-texas,10,161,4.3,http://www.opentable.com/oceanaire-seafood-room-houston?scpref=110,(832) 487-8862,oaho@ldry.com
Olivette,houston-texas,7,49,4.1,http://www.opentable.com/olivette?scpref=110,(713) 685-6713,olivette@houstonian.com
Ouisie's Table,houston-texas,10,227,4.3,http://www.opentable.com/ouisies-table?scpref=110,(713) 528-2264,ouisiestable@ouisiestable.com
Palazzo's Trattoria,houston-texas,5,15,4.4,http://www.opentable.com/palazzos-trattoria?scpref=110,(713) 522-6777,upper.kirby@palazzos.com
Palm Restaurant - Houston,houston-texas,10,146,4.4,http://www.opentable.com/palm-restaurant-houston?scpref=110,(713) 977-2544,jmartin@thepalm.com
Pappas Bros. Steakhouse,houston-texas,10,362,4.6,http://www.opentable.com/pappas-bros-steakhouse-houston?scpref=110,(713) 780-7352,pappasbroshouston@pappas.com
The Pass,houston-texas,8,29,4.9,http://www.opentable.com/the-pass?scpref=110,(713) 628-9020,info@passandprovisions.com
Peli Peli,houston-texas,10,431,4.6,http://www.opentable.com/peli-peli?scpref=110,(281) 257-9500,thomas@pelipeli.com
Perry's Italian Grille,houston-texas,10,115,4.4,http://www.opentable.com/perrys-italian-grille?scpref=110,(281) 488-2626,Pineloch@PerrysItalianGrille.com
Perry's Steakhouse & Grille - Champions,houston-texas,10,341,4.6,http://www.opentable.com/perrys-steakhouse-and-grille-champions?scpref=110,(281) 970-5999,Champions@PerrysSteakhouse.com
Perry's Steakhouse & Grille - Cinco Ranch/Katy,houston-texas,10,248,4.3,http://www.opentable.com/perrys-steakhouse-and-grille-cinco-ranch?scpref=110,(281) 347-3600,Katy@PerrysSteakhouse.com
Perry's Steakhouse & Grille - Clear Lake,houston-texas,10,243,4.6,http://www.opentable.com/perrys-steakhouse-and-grille-clear-lake?scpref=110,(281) 286-8800,Clearlake@PerrysSteakhouse.com
Perry's Steakhouse & Grille - Memorial City,houston-texas,10,268,4.4,http://www.opentable.com/perrys-steakhouse-and-grille-memorial-city?scpref=110,(832) 358-9000,Memorial@PerrysSteakhouse.com
Perry's Steakhouse & Grille - Sugar Land,houston-texas,10,176,4.5,http://www.opentable.com/perrys-steakhouse-and-grille-sugar-land?scpref=110,(281) 565-2727,SugarLand@PerrysSteakhouse.com
Perry's Steakhouse & Grille - The Woodlands,houston-texas,10,260,4.4,http://www.opentable.com/perrys-steakhouse-and-grille-the-woodlands?scpref=110,(281) 362-0569,Woodlands@PerrysSteakhouse.com
Pesca World Seafood Restaurant,houston-texas,4,46,3.9,http://www.opentable.com/pesca-world-seafood-restaurant?scpref=110,(713) 522-1330,info@pescaseafoodrestaurant.com
Philippe Restaurant + Lounge,houston-texas,10,172,4.3,http://www.opentable.com/philippe-restaurant-and-lounge?scpref=110,(713) 439-1000,info@philippehouston.com
Piatto Italian Ristorante (Galleria),houston-texas,9,68,4.3,http://www.opentable.com/piatto-italian-ristorante-galleria?scpref=110,(713) 871-9722,Piattos1@sbcglobal.net
Piatto Italian Ristorante (Royal Oaks),houston-texas,8,26,4.3,http://www.opentable.com/piatto-italian-ristorante-royal-oaks?scpref=110,(281) 759-7500,piattoristorante@sbcglobal.net
Piqueo Restaurante & Bar,houston-texas,0,39,4.4,http://www.opentable.com/piqueo-restaurante-and-bar?scpref=110,(281) 404-4190,gerry@piqueo.com
Polovina Italian Cafe,houston-texas,3,32,4.2,http://www.opentable.com/polovina-italian-cafe?scpref=110,(713) 861-1042,contact@polovinaitalian.com
Post Oak Grill,houston-texas,4,41,3.9,http://www.opentable.com/post-oak-grill-houston?scpref=110,(713) 993-9966,""
Post Oak Grill - Sugar Land,houston-texas,9,49,4.2,http://www.opentable.com/post-oak-grill-sugar-land?scpref=110,(281) 491-2901,Info@PostOakGrillSugarLand.com
Pradaria Steaks & Churrascaria,houston-texas,6,32,4.2,http://www.opentable.com/pradaria-steaks-and-churrascaria?scpref=110,(281) 501-2960,houston@pradaria.com
Prohibition,houston-texas,5,15,3.8,http://www.opentable.com/prohibition?scpref=110,(281) 940-4636,info@craftofcocktails.com
Provisions,houston-texas,10,264,4.3,http://www.opentable.com/provisions?scpref=110,(713) 628-9020,info@passandprovisions.com
Quattro - Four Seasons Hotel - Houston,houston-texas,9,88,4.4,http://www.opentable.com/quattro-four-seasons-hotel-houston?scpref=110,(713) 276-4700,""
Rainbow Lodge,houston-texas,9,231,4.4,http://www.opentable.com/rainbow-lodge?scpref=110,(713) 861-8666,info@rainbow-lodge.com
Rattan Pan Asian Bistro and Wine Bar,houston-texas,2,15,4.1,http://www.opentable.com/rattan-pan-asian-bistro-and-wine-bar?scpref=110,(281) 556-9888,relax@rattanbistro.com
Ray's Grill,houston-texas,7,91,4.4,http://www.opentable.com/rays-grill?scpref=110,(281) 533-0099,info@raysgrill.com
RDG + Bar Annie,houston-texas,8,143,4.2,http://www.opentable.com/rdg-and-bar-annie?scpref=110,(713) 840-1111,""
Red & White Wine Bistro,houston-texas,8,50,4.4,http://www.opentable.com/red-and-white-wine-bistro?scpref=110,(713) 758-7534,""
Reef,houston-texas,10,255,4.4,http://www.opentable.com/reef?scpref=110,(713) 526-8282,""
The Remington,houston-texas,4,12,4.4,http://www.opentable.com/the-remington?scpref=110,(713) 403-2631,""
Rio Ranch Steakhouse,houston-texas,3,22,3.8,http://www.opentable.com/rio-ranch-hilton-houston-westchase?scpref=110,(713) 952-5000,tina.truitt@ihrco.com
Rioja Spanish Tapas Restaurant,houston-texas,3,15,3.9,http://www.opentable.com/rest_profile.aspx?rid=95647&scpref=110,(281) 531-5569,la@oaksgroup.com
Ristorante Cavour at the Hotel Granduca,houston-texas,4,114,4.4,http://www.opentable.com/ristorante-cavour-at-the-hotel-granduca?scpref=110,(713) 418-1000,cavour@benchmarkmanagement.com
Roots Bistro,houston-texas,8,85,3.9,http://www.opentable.com/roots-bistro?scpref=110,(713) 524-1000,""
Rudy & Paco Restaurant & Bar,houston-texas,10,129,4.7,http://www.opentable.com/rudy-and-paco-restaurant-and-bar?scpref=110,(409) 762-3696,rudyandpacos@gmail.com
Ruth's Chris Steak House - Houston,houston-texas,8,67,4.1,http://www.opentable.com/ruths-chris-steak-house-houston?scpref=110,(713) 789-2333,houston@ruthschris.com
Salé-Sucré,houston-texas,5,24,3.5,http://www.opentable.com/sale-sucre?scpref=110,(713) 623-1406,""
Saltwater Grill,houston-texas,10,91,4.3,http://www.opentable.com/saltwater-grill?scpref=110,(409) 762-3474,pizzauomo@aol.com
Schilleci's New Orleans Kitchen,houston-texas,5,47,4.5,http://www.opentable.com/schillecis-new-orleans-kitchen?scpref=110,(281) 419-4242,Schillecis@gmail.com
